generation,N_shifts,logPrior,logLik,eventRate,acceptRate
410000,0,1.45524,-7.94921,0.101302,0.433
411000,1,1.5387,-10.0329,1.67921,0.471714
412000,1,2.90041,-4.59611,0.172066,0.3964
413000,1,2.14174,-0.326257,1.10054,0.376
414000,1,1.52597,-8.13808,0.774026,0.376
415000,0,1.02205,-11.9462,0.533132,0.5128
416000,1,2.91483,1.81771,0.59767,0.4185
417000,1,3.01068,-2.2404,0.618742,0.368
418000,1,1.99483,-12.9545,0.760949,0.4858
419000,1,2.01678,-1.05481,1.52727,0.387
420000,1,2.43441,-9.67051,0.182066,0.428
421000,0,1.33273,-13.5643,0.231766,0.475333
422000,1,3.29975,-0.887233,0.440291,0.476
423000,1,0.329358,-7.8082,1.61249,0.431
424000,1,1.10684,0.0833685,0.563252,0.401
425000,1,1.91214,-14.8087,1.05921,0.5378
426000,1,-0.433073,-12.656,3.30126,0.531
427000,2,3.06447,-9.60732,0.432579,0.428667
428000,1,3.3457,-12.8544,0.445034,0.475529
429000,0,1.31793,-7.86342,0.581222,0.4544
430000,1,3.16981,-0.0612314,0.330682,0.364
431000,2,2.66821,-0.373937,1.86641,0.4105
432000,2,2.54063,-13.9633,1.18691,0.46575
433000,0,1.53686,-9.26007,0.346653,0.495
434000,1,0.685543,-15.5828,0.772349,0.494
435000,0,-0.231769,-13.9401,1.40432,0.513889
436000,0,0.779239,-10.4546,0.872328,0.516
437000,1,2.16461,-7.86345,0.467345,0.436286
438000,1,2.34724,-6.87365,0.119828,0.52
439000,1,2.78026,-6.75794,1.19216,0.49
440000,2,0.820504,-6.54687,3.47265,0.51
441000,1,2.46628,-13.4655,0.388657,0.502
442000,2,0.316553,-3.03414,0.948939,0.414182
443000,1,1.8634,-7.48883,1.09913,0.497111
444000,9,3.97328,-15.8425,5.7659,0.467
445000,4,4.56429,-11.4527,1.65971,0.498
446000,0,1.72645,-16.177,0.260892,0.4904
447000,4,-2.43283,-7.15868,2.56956,0.453
448000,2,1.34144,-1.82407,2.12018,0.389
449000,1,2.16088,-5.0327,0.625426,0.394
450000,1,2.29463,-2.80026,0.548081,0.452
451000,1,3.43269,-1.42348,0.418119,0.371
452000,1,0.322065,-2.80749,2.83308,0.449
453000,2,3.09764,-3.24895,0.564692,0.418
454000,2,4.00707,-2.58694,0.519783,0.411
455000,1,3.42532,-5.86575,0.256861,0.439
456000,2,4.33614,2.80018,0.889414,0.3602
457000,1,3.11255,4.71272,0.555031,0.293
458000,1,1.3452,1.08763,1.24143,0.281
459000,1,1.87733,-6.0646,0.266459,0.407
460000,1,1.47104,-6.32991,0.673163,0.452
461000,1,2.46614,-5.99278,0.171532,0.441
462000,2,0.995744,0.35073,3.50463,0.418
463000,2,4.44767,-2.72836,0.813503,0.345
464000,1,2.99017,-3.21297,0.276256,0.424444
465000,3,4.36869,-4.35202,1.2557,0.444
466000,1,0.597978,-3.5362,0.954967,0.357
467000,4,3.8054,-4.74486,2.47894,0.426269
468000,1,2.17708,3.60844,0.246138,0.328
469000,3,0.333381,1.39118,3.17672,0.366333
470000,1,1.74308,1.97113,0.425418,0.339
471000,1,1.54743,-0.477177,0.239126,0.348
472000,1,-3.80909,1.23845,0.597862,0.299
473000,0,0.840785,-8.04057,1.20409,0.383667
474000,0,1.9069,-9.07233,0.115849,0.468
475000,2,4.2043,-7.14729,1.08405,0.396
476000,1,0.554271,-8.76422,1.23103,0.403774
477000,1,2.26631,-4.9015,0.598612,0.454
478000,1,1.47087,-0.794078,0.897836,0.325
479000,2,1.47197,-5.02603,0.654014,0.411
