generation,leftchild,rightchild,abstime,betainit,betashift
60000,Drosophila_grimshawi,Drosophila_willistoni,0,0.193695,-0.103908
60000,Drosophila_sechellia,Drosophila_simulans,46.3151,0.195281,-0.0513685
60000,Drosophila_ananassae,NA,30.4793,0.0795624,-0.00584429
61000,Drosophila_grimshawi,Drosophila_willistoni,0,0.147592,-0.0134558
61000,Drosophila_virilis,NA,28.5553,0.297197,0.0210611
61000,Drosophila_willistoni,NA,15.7452,0.318297,0.099575
61000,Drosophila_willistoni,NA,36.0672,0.0459338,0.00149955
62000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0788944,-0.0683934
62000,Drosophila_sechellia,NA,47.4062,0.807887,-0.0385549
63000,Drosophila_grimshawi,Drosophila_willistoni,0,0.10784,0.00595343
64000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0870175,-0.00152186
65000,Drosophila_grimshawi,Drosophila_willistoni,0,0.038098,-0.00152186
65000,Drosophila_sechellia,Drosophila_simulans,45.6815,0.0586054,0.0593664
66000,Drosophila_grimshawi,Drosophila_willistoni,0,0.14988,-0.0125217
67000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0947799,-0.0683934
67000,Drosophila_sechellia,Drosophila_simulans,46.0728,0.289884,-0.0375975
68000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0721832,-0.0683934
68000,Drosophila_sechellia,NA,48.2954,0.500998,-0.0375975
68000,Drosophila_yakuba,NA,47.0609,0.119986,-0.0618321
69000,Drosophila_grimshawi,Drosophila_willistoni,0,0.14527,-0.0683934
69000,Drosophila_willistoni,NA,9.67655,0.0180015,-0.0888064
69000,Drosophila_sechellia,NA,47.4465,0.565715,-0.0375975
70000,Drosophila_grimshawi,Drosophila_willistoni,0,0.112329,-0.0683934
70000,Drosophila_sechellia,NA,47.3542,1.38748,0.0172966
71000,Drosophila_grimshawi,Drosophila_willistoni,0,0.103176,-0.0709651
71000,Drosophila_sechellia,NA,47.7026,1.96182,-0.010819
72000,Drosophila_grimshawi,Drosophila_willistoni,0,0.101864,-0.0596083
72000,Drosophila_grimshawi,NA,45.9324,0.635753,-0.0298237
72000,Drosophila_sechellia,NA,48.2676,0.269282,-0.028022
73000,Drosophila_grimshawi,Drosophila_willistoni,0,0.119217,-0.0596083
73000,Drosophila_sechellia,NA,48.1675,0.569479,-0.028022
