generation,leftchild,rightchild,abstime,betainit,betashift
130000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00573233,0.0716714
131000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0842257,-0.0601615
131000,Drosophila_sechellia,NA,46.9112,0.695572,-0.0962331
132000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00881759,0.0502537
133000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00538064,0.0502537
134000,Drosophila_grimshawi,Drosophila_willistoni,0,0.035227,-0.0601615
134000,Drosophila_sechellia,NA,46.8711,0.875155,-0.0601433
135000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0127153,0.0755274
136000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0232983,-0.0603508
136000,Drosophila_sechellia,NA,46.9426,3.73802,-0.0601433
137000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0308064,-0.0612842
137000,Drosophila_sechellia,NA,47.6091,2.13286,-0.0601433
138000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0726117,-0.0839467
138000,Drosophila_sechellia,NA,47.4434,0.902423,-0.0601433
139000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00899992,0.117747
140000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00523905,-0.0307439
140000,Drosophila_sechellia,NA,48.9957,0.418361,-0.0723031
141000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00855619,-0.0307439
141000,Drosophila_sechellia,NA,46.8591,0.231911,-0.0723031
142000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00600987,-0.0195621
142000,Drosophila_sechellia,NA,48.264,1.33912,0.0741768
143000,Drosophila_grimshawi,Drosophila_willistoni,0,0.015335,-0.0579228
143000,Drosophila_sechellia,NA,46.9496,1.68662,0.0741768
144000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0374267,-0.0579228
144000,Drosophila_sechellia,NA,47.7281,2.19549,-0.0527773
145000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0478319,-0.0679762
145000,Drosophila_sechellia,Drosophila_melanogaster,41.0325,1.13226,-0.0985187
146000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0159338,-0.0749901
146000,Drosophila_virilis,NA,31.2061,0.616038,0.0196954
146000,Drosophila_sechellia,Drosophila_melanogaster,40.5576,0.196226,-0.0584722
147000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0151309,-0.0749901
147000,Drosophila_sechellia,Drosophila_melanogaster,38.955,0.0657389,-0.0584722
148000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0581135,-0.0579228
148000,Drosophila_simulans,NA,48.5866,0.943656,-0.0328022
148000,Drosophila_sechellia,Drosophila_melanogaster,40.5611,0.141436,0.0980865
149000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0465464,-0.0579228
149000,Drosophila_sechellia,Drosophila_melanogaster,43.6518,0.0957867,-0.0165543
150000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0723934,-0.0679762
150000,Drosophila_sechellia,Drosophila_melanogaster,44.0417,0.0703397,-0.031164
151000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0181999,-0.069818
151000,Drosophila_sechellia,Drosophila_melanogaster,39.6054,0.0857505,0.0690835
152000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00948213,-0.069818
152000,Drosophila_sechellia,Drosophila_melanogaster,42.7703,0.0253007,0.0216214
153000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0145126,-0.069818
153000,Drosophila_sechellia,Drosophila_melanogaster,44.0429,0.101696,-0.0678832
154000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0171223,-0.0628041
154000,Drosophila_sechellia,Drosophila_melanogaster,43.7856,0.0980195,-0.0382389
155000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00780705,-0.0461313
155000,Drosophila_sechellia,Drosophila_melanogaster,43.272,0.238229,-0.0382389
156000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0104004,-0.0837239
156000,Drosophila_sechellia,Drosophila_melanogaster,40.6042,0.0499186,-0.0902829
157000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0159937,-0.0837239
157000,Drosophila_sechellia,Drosophila_melanogaster,38.728,0.443208,-0.0902829
158000,Drosophila_grimshawi,Drosophila_willistoni,0,0.014038,-0.0725091
158000,Drosophila_sechellia,Drosophila_melanogaster,41.8588,0.167449,0.0313783
159000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00943419,-0.0729035
159000,Drosophila_sechellia,Drosophila_melanogaster,38.7659,0.0468114,0.0611293
160000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0332709,-0.1411
160000,Drosophila_sechellia,Drosophila_erecta,32.6826,0.034847,-0.00930299
161000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0279046,-0.1411
161000,Drosophila_sechellia,Drosophila_erecta,36.6055,0.0329705,-0.00930299
162000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0285349,-0.0725091
162000,Drosophila_sechellia,Drosophila_melanogaster,41.2578,0.185774,0.0300031
163000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0131309,-0.149204
163000,Drosophila_sechellia,Drosophila_erecta,31.6791,0.0422198,0.0589556
164000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0179241,-0.143981
164000,Drosophila_sechellia,Drosophila_erecta,36.8986,0.0412482,0.06627
164000,Drosophila_ananassae,NA,39.7974,0.116548,0.0967808
165000,Drosophila_grimshawi,Drosophila_willistoni,0,0.038501,-0.0561746
165000,Drosophila_sechellia,Drosophila_simulans,44.98,0.051243,0.0141102
166000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0251258,-0.0561746
166000,Drosophila_sechellia,NA,47.9296,0.0847863,0.0141102
167000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00541519,-0.056569
167000,Drosophila_grimshawi,NA,17.8956,0.192685,-0.068115
167000,Drosophila_persimilis,NA,13.0705,0.297537,-0.0151764
167000,Drosophila_sechellia,Drosophila_melanogaster,41.1256,0.363113,0.076461
168000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0242949,-0.056569
168000,Drosophila_sechellia,Drosophila_melanogaster,43.7791,0.0364759,-0.0920219
169000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0029835,-0.0157883
169000,Drosophila_grimshawi,NA,18.1989,0.0114764,-0.123783
169000,Drosophila_sechellia,Drosophila_melanogaster,42.5743,0.0462907,-0.0864466
170000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00425781,-0.0157883
170000,Drosophila_sechellia,Drosophila_melanogaster,39.0891,0.0574367,-0.0246858
171000,Drosophila_grimshawi,Drosophila_willistoni,0,0.012932,-0.0475363
171000,Drosophila_sechellia,Drosophila_simulans,45.3316,0.156695,0.0505614
