generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2017000,1,0.778723,-26.0933,1.1125,0.5
2018000,0,1.61129,-20.9756,0.103956,0.479
2019000,0,1.45496,-21.5705,0.166066,0.54
2020000,2,2.34627,-9.55695,0.621689,0.380667
2021000,2,-1.81262,-11.4917,1.64018,0.404
2022000,1,-0.593313,-4.82405,1.7223,0.363
2023000,1,-0.283422,-19.7012,1.26401,0.51425
2024000,3,3.38571,-25.0717,2.64717,0.485545
2025000,0,1.64823,-19.0968,0.1857,0.464
2026000,2,-0.978598,-16.909,1.18285,0.449
2027000,0,1.78343,-19.697,0.082841,0.488
2028000,2,4.29956,-18.2783,1.30422,0.431
2029000,2,4.27112,-21.9805,0.935264,0.44472
2030000,2,2.75483,-25.2267,1.86534,0.547
2031000,2,1.96247,-19.9717,3.3984,0.496
2032000,1,0.808229,-5.55857,1.59585,0.381
2033000,1,0.980682,-5.62942,1.7941,0.352
2034000,2,2.52851,-21.1788,1.37399,0.49
2035000,1,-0.189801,-10.3046,0.15546,0.363
2036000,4,5.14927,-13.4581,1.13242,0.414
2037000,1,2.37603,-9.5729,0.594906,0.476143
2038000,2,2.05902,-11.1645,0.996666,0.424
2039000,1,2.03035,-25.7954,0.0307752,0.418
2040000,1,2.11177,-9.55366,0.300303,0.517333
2041000,1,2.41581,-14.6824,0.0375029,0.385
2042000,2,2.7657,-7.64303,1.8313,0.385214
2043000,1,1.91207,-9.65985,0.749409,0.417
2044000,2,1.36434,-15.7257,2.02048,0.363375
2045000,2,1.74596,-15.8563,1.49029,0.4275
2046000,1,1.09842,-14.2881,0.568119,0.446
2047000,1,0.176046,-4.20733,0.618095,0.395167
2048000,2,3.6732,-14.4528,1.21678,0.39
2049000,3,2.00616,-13.469,2.13384,0.3975
2050000,2,1.71877,-14.135,1.32907,0.344333
2051000,1,1.57359,-10.4461,1.23735,0.3615
2052000,2,-0.454073,-19.3585,1.96552,0.48
2053000,2,-0.014722,-14.0271,1.0568,0.359
2054000,1,-0.347543,-12.685,1.14445,0.43425
2055000,4,-1.65384,-7.29151,3.99587,0.374
2056000,1,-0.638233,-8.7848,0.662852,0.345
2057000,1,-1.66379,-15.2606,0.786385,0.3855
2058000,1,0.566601,-8.30043,1.48075,0.413625
2059000,2,2.33436,-18.5281,1.84093,0.36
2060000,0,-2.14657,-22.0034,0.156565,0.474
2061000,1,-1.121,-10.8613,3.0593,0.369
2062000,1,1.08975,-15.1386,0.748401,0.433
2063000,1,-0.337372,-13.1387,3.00847,0.441
2064000,2,2.34736,-15.8856,1.84777,0.454
2065000,2,1.88327,-19.0321,1.01835,0.511
2066000,1,1.79917,-17.6394,0.937136,0.482167
2067000,0,1.44444,-20.7169,0.483622,0.466
2068000,1,2.41303,-14.1539,0.165825,0.410727
2069000,1,0.86202,-15.4963,0.98149,0.4205
2070000,3,1.54001,-19.936,2.02481,0.397556
2071000,3,4.45313,-16.5257,1.25878,0.3975
2072000,0,1.74519,-20.0867,0.225226,0.5
2073000,1,2.25683,-13.0392,0.999987,0.419
2074000,0,1.55034,-22.337,0.0238937,0.438
2075000,0,0.937149,-25.8957,0.583977,0.488
2076000,1,3.06974,-17.1748,0.164829,0.482222
2077000,1,-3.10187,-17.9702,0.669514,0.4526
2078000,0,0.547687,-25.4877,0.111106,0.508667
2079000,1,0.866304,-8.23985,0.701935,0.349818
2080000,2,1.80606,-14.0199,0.962511,0.427
2081000,2,3.91675,-4.94601,1.61298,0.4
2082000,1,2.92112,-4.89024,0.493902,0.328
2083000,1,-0.676667,-31.9157,1.80546,0.5322
2084000,0,0.723627,-24.2029,0.217447,0.53
2085000,1,1.88749,-9.43585,0.57851,0.4735
2086000,3,1.65017,-27.0337,2.45199,0.52
2087000,0,1.7385,-23.2346,0.0717315,0.529
2088000,1,-0.677981,-15.8645,2.25549,0.491667
2089000,0,1.60724,-18.0501,0.364137,0.47175
2090000,0,1.10042,-22.7476,0.846494,0.458
2091000,1,0.110287,-14.8328,1.94852,0.463
2092000,1,2.13228,-11.9458,0.684429,0.428
2093000,1,2.00729,-14.0187,0.5621,0.4386
2094000,2,-0.185339,-16.1443,1.09054,0.437
2095000,0,1.17547,-23.0043,0.710027,0.471667
2096000,1,-0.239888,-10.7329,1.68473,0.4405
2097000,2,0.251437,-11.1649,1.19164,0.407
2098000,4,3.32458,-22.7168,3.00111,0.499909
2099000,4,-4.38691,-10.7251,3.56808,0.4075
2100000,4,0.176615,-17.4312,2.20111,0.4875
2101000,3,1.24107,-14.6209,1.51475,0.476
2102000,1,-0.17736,-17.6693,1.76091,0.462
2103000,2,2.53374,-11.0169,0.934824,0.38225
2104000,1,0.554916,-8.3407,2.15656,0.384
2105000,2,0.947439,-20.9253,1.49304,0.4835
2106000,0,0.55611,-21.3456,1.17453,0.509
2107000,1,1.84621,-11.1912,1.4329,0.4038
2108000,1,1.99672,-19.3957,0.723648,0.469
2109000,1,2.48986,-12.0522,0.642085,0.3688
2110000,2,1.91084,-3.50037,1.18581,0.316
2111000,1,-2.23524,-17.8454,0.989304,0.484
2112000,1,3.22657,-17.447,0.283533,0.412
2113000,1,0.411739,-9.07194,1.79011,0.328333
2114000,1,0.586057,-10.4625,0.91825,0.362
2115000,1,1.44764,-11.6019,0.158131,0.37
2116000,1,1.54458,-5.29359,0.731584,0.3216
2117000,3,3.56323,-4.36064,0.987285,0.309
2118000,1,2.297,-5.64425,0.179696,0.271
2119000,1,1.92219,-4.17114,0.293063,0.29
2120000,1,2.06582,-6.11377,0.439001,0.356
2121000,1,1.56927,-5.574,1.19889,0.321
2122000,1,1.97365,-5.77467,0.676873,0.314
2123000,2,0.913836,-13.986,1.71785,0.426655
2124000,2,2.57734,-10.7168,1.2785,0.342
2125000,2,0.757348,-8.37011,1.23187,0.368
2126000,2,-1.74529,-3.91946,1.35221,0.386357
2127000,1,1.50645,-13.3335,1.4424,0.429
2128000,1,2.71243,-11.4396,0.992476,0.326333
2129000,2,2.01465,-4.67614,1.40313,0.312
2130000,2,1.89924,-4.71358,2.20981,0.308
2131000,2,2.59723,-8.54522,0.846288,0.295
2132000,2,1.94522,-19.4824,1.47649,0.44
2133000,1,0.215612,-17.897,1.07037,0.507
2134000,3,-1.00876,-11.7902,1.67953,0.31275
2135000,1,-2.0859,-10.3165,1.24915,0.366
2136000,1,-1.05213,-16.9998,0.161507,0.393222
2137000,1,1.41575,-16.4881,1.45431,0.38125
2138000,2,1.7805,-1.48155,0.378063,0.341667
2139000,1,2.23886,-13.1341,0.828852,0.337
2140000,3,3.93151,-19.6892,1.46961,0.3955
2141000,2,1.15045,-20.7084,0.414496,0.509
2142000,2,2.98235,-18.6848,0.826346,0.507
2143000,1,1.5443,-7.86437,0.650778,0.517833
2144000,2,2.54473,-10.2723,1.22337,0.375
2145000,2,-0.871328,-15.8791,3.59726,0.350737
2146000,2,2.68748,-6.27685,1.60368,0.3335
2147000,4,5.0725,-10.2987,2.53369,0.3
2148000,5,1.38633,-5.23324,4.32463,0.331
2149000,5,2.13615,-7.18828,1.371,0.256
2150000,1,2.3693,-8.79804,0.257845,0.346
2151000,1,-0.799774,-2.28635,0.668263,0.32
2152000,3,-0.661127,-3.24862,0.676359,0.288
2153000,4,1.8215,-5.86226,2.36298,0.276
2154000,0,0.685466,-16.9735,1.14274,0.473
2155000,0,1.70455,-20.5963,0.10167,0.455
2156000,3,3.19516,-5.85223,1.799,0.348
2157000,1,2.6371,-16.8457,0.975743,0.412
2158000,2,3.37236,-14.553,1.89898,0.486
2159000,1,3.2799,-17.6567,0.0987175,0.491
2160000,1,1.91816,-11.7425,1.4133,0.474
2161000,1,2.84672,-22.559,0.384356,0.494667
2162000,4,-1.62757,-11.008,2.28177,0.3725
2163000,2,-1.41615,-1.98679,3.09175,0.312
2164000,2,3.22877,-24.6008,1.35619,0.506333
2165000,2,-3.04163,-5.11955,1.74664,0.36625
2166000,1,-3.02257,-5.71171,0.792886,0.31
2167000,1,2.3366,-14.3201,0.380918,0.375
2168000,1,0.29638,-13.2206,0.491245,0.385517
2169000,1,1.39565,-10.1624,0.763373,0.44
2170000,2,2.62335,-11.5575,1.34979,0.357
2171000,1,-1.5429,-14.2085,1.34486,0.438
2172000,1,1.95623,-21.8698,0.357796,0.504625
2173000,1,-0.194827,-8.68802,2.14893,0.4006
2174000,2,3.29909,-6.66224,1.55415,0.359
2175000,2,3.23003,-9.31739,1.15752,0.35
2176000,1,1.44034,-11.7297,0.460526,0.368923
2177000,2,3.56006,-17.551,0.590108,0.466
2178000,2,2.032,-13.8569,0.528634,0.399
2179000,0,1.51563,-20.5141,0.369103,0.498143
2180000,1,1.79013,-21.7222,0.26848,0.486
2181000,2,1.84956,-23.4498,1.85753,0.462
2182000,1,0.275096,-19.7125,0.87971,0.55
2183000,3,2.56672,-11.1159,2.14865,0.427833
2184000,1,3.03336,-8.18452,0.468938,0.394
2185000,2,0.39017,-11.677,1.08481,0.460286
2186000,1,1.66231,-10.9633,1.12208,0.415
2187000,2,3.33864,-3.1658,1.14516,0.358
2188000,1,1.77806,-5.2757,0.79978,0.358
2189000,1,3.26276,-15.1268,0.258091,0.422
2190000,1,3.11501,-17.7576,0.666179,0.445
2191000,2,2.3266,-17.8341,1.4821,0.498
2192000,1,1.56672,-20.0656,0.845617,0.447
2193000,1,-0.563008,-13.2825,1.00798,0.4078
2194000,2,1.23508,-17.9823,0.71067,0.451
2195000,2,4.2863,-20.8887,1.41741,0.509667
2196000,2,4.22542,-21.0532,0.866135,0.523
2197000,2,3.18366,-20.1791,1.05909,0.513
2198000,2,1.70742,-21.9821,1.3312,0.521
2199000,2,3.96235,-12.3057,0.705301,0.4456
2200000,1,-0.861309,-8.07501,2.13507,0.379
2201000,1,1.60952,-5.22149,0.767609,0.339
2202000,1,1.89592,-21.2114,0.722694,0.471941
2203000,1,0.706158,-21.5746,1.62559,0.493
2204000,1,1.27801,-19.1789,0.94099,0.497
2205000,1,0.416338,-16.068,1.61112,0.531
2206000,5,1.01474,-4.6026,5.11099,0.3286
2207000,2,-0.760085,-6.04782,1.51241,0.3
2208000,3,0.406718,-6.29167,2.40819,0.304
2209000,5,-8.01793,-5.229,2.72615,0.35
2210000,1,-1.75785,-12.4507,1.91174,0.425
2211000,2,3.68437,-25.0058,1.13151,0.509483
2212000,0,1.61735,-20.4503,0.318402,0.52
2213000,1,1.53015,-19.8209,0.619336,0.496
2214000,1,2.28311,-12.68,0.578867,0.3682
2215000,2,-0.800322,-9.24854,2.23559,0.376
2216000,1,0.757113,-7.57446,2.24058,0.401
2217000,5,1.99609,-11.5899,2.30212,0.4
2218000,1,-0.662495,-5.8847,2.69758,0.36
2219000,1,0.511951,-8.762,0.63704,0.315
2220000,1,2.12846,-24.652,1.48925,0.508714
2221000,1,1.09821,-3.71649,1.25861,0.390217
2222000,2,2.807,-10.4584,1.2476,0.378
2223000,3,2.80301,-13.2569,3.72864,0.425
2224000,1,1.97381,-12.667,1.55528,0.343
2225000,1,0.302555,-9.10687,1.0815,0.406
2226000,1,-0.802322,-14.2207,3.04107,0.385
2227000,2,0.322169,-8.15596,1.41503,0.427375
2228000,1,-1.63572,-13.2532,0.409428,0.352
2229000,1,2.43258,-6.32407,0.336284,0.366333
2230000,1,2.71702,-13.1189,0.799097,0.455
2231000,1,2.07513,-11.4321,1.1424,0.4
2232000,1,2.23523,-13.6842,1.1098,0.423
2233000,1,1.8455,-15.7761,1.22046,0.408
2234000,1,2.84536,-10.3838,0.699511,0.4
2235000,2,1.99544,-5.99938,0.779879,0.370167
2236000,3,0.399674,-15.4852,2.6793,0.4395
2237000,1,-0.00146625,-6.75345,1.05882,0.37265
2238000,3,4.7607,-16.3556,0.60859,0.4425
2239000,1,1.60933,-10.8607,0.89594,0.482
2240000,1,1.59072,-11.2123,0.404847,0.3656
2241000,3,3.0631,-10.3495,1.59666,0.36
2242000,1,1.31379,-10.5953,1.7651,0.299
2243000,1,1.70919,-8.57099,1.26794,0.395
2244000,3,3.10252,-5.2189,3.19347,0.318
2245000,1,-0.729986,-12.2193,0.847517,0.359647
2246000,3,3.18764,-13.5721,1.21276,0.425
2247000,1,1.87719,-12.9994,0.352201,0.402125
2248000,2,2.64906,-10.7389,1.24968,0.343
2249000,1,2.67786,-10.9619,0.913716,0.395
2250000,2,3.70896,-11.1851,1.53534,0.384
2251000,1,1.81159,-6.46004,1.16,0.298
2252000,1,0.316357,-8.0581,2.60147,0.31
2253000,2,2.47652,-5.72242,0.586478,0.358
2254000,2,3.56218,-7.6131,0.226886,0.366
2255000,2,-0.435206,-3.74388,3.01569,0.350273
2256000,1,1.29179,-6.97833,0.911285,0.327
2257000,4,-0.638708,-8.44765,2.84107,0.294
2258000,1,1.02152,-15.3527,1.91444,0.365
2259000,2,3.70598,-11.6226,0.680902,0.439
2260000,1,0.746679,-7.87157,1.7834,0.377
2261000,2,2.5731,-5.6544,1.35814,0.383
2262000,2,2.13839,-11.4917,2.20656,0.356429
2263000,2,1.41279,-11.5178,1.11763,0.411
2264000,2,0.80878,-4.02713,2.64212,0.345833
2265000,1,-0.583644,-14.464,0.59777,0.32175
2266000,1,2.17782,-10.4498,0.194079,0.386
2267000,1,0.724088,-11.9115,1.21646,0.347667
2268000,2,-1.71509,-9.12764,2.71578,0.37
2269000,0,0.364504,-16.363,0.385634,0.436
2270000,1,1.64736,-16.5998,0.684706,0.481
2271000,0,-0.553352,-20.4934,0.729994,0.476
2272000,2,0.655866,-14.404,1.41732,0.365667
2273000,1,2.99249,-21.2393,0.821923,0.486
2274000,2,3.03252,-7.55641,1.37313,0.3797
2275000,1,2.07782,-14.8433,0.509759,0.351
2276000,5,2.9599,-11.8755,3.42525,0.427
2277000,1,2.02446,-11.4847,1.37199,0.4044
2278000,1,1.19659,-12.0512,1.84892,0.348
2279000,2,3.39951,-5.3924,0.840123,0.373667
2280000,3,1.50918,-7.13407,1.94973,0.380846
2281000,2,3.05495,-10.6121,0.434322,0.341
2282000,1,-3.18273,-15.2647,1.66129,0.39
2283000,1,0.811839,-9.97858,0.0559741,0.404
2284000,2,0.114364,-15.8855,2.15099,0.418091
2285000,1,2.74627,-7.23316,0.452779,0.44
2286000,2,0.951181,-11.6822,1.15434,0.3936
2287000,3,1.35906,-7.16993,0.828891,0.312
2288000,1,0.656793,-6.83335,1.47775,0.318
2289000,1,1.83834,-14.0119,0.191529,0.356
2290000,2,4.01579,-6.01144,0.497844,0.3634
2291000,1,1.24885,-5.37217,0.934795,0.428125
2292000,2,0.536752,-3.32379,2.65708,0.292
2293000,1,1.22668,-5.01935,0.62876,0.294
2294000,1,2.70912,-14.5044,1.11807,0.32675
2295000,1,2.46538,-5.69947,0.734159,0.331333
2296000,1,1.05515,-10.1301,1.56751,0.356
2297000,3,2.43068,-9.94395,0.685556,0.35
2298000,2,2.39849,-10.411,1.5959,0.385
2299000,1,0.16642,-8.2877,1.37125,0.311
2300000,1,1.12626,-8.0075,0.250055,0.359
2301000,0,0.922237,-23.5314,0.309553,0.4625
2302000,1,0.868603,-11.076,1.60565,0.414208
2303000,1,1.10377,-10.2075,1.10277,0.401667
2304000,2,2.58921,-10.1512,1.28799,0.3813
2305000,1,1.61487,-7.38673,0.694163,0.386667
2306000,1,2.27137,-8.55495,0.55736,0.3365
2307000,3,5.39294,-7.73463,1.26451,0.348
2308000,3,2.5099,-7.92162,3.65987,0.434571
2309000,1,1.94981,-15.1468,0.748726,0.36275
2310000,4,0.923379,-11.3904,5.70675,0.399
2311000,1,0.297,-4.26097,0.675407,0.359333
2312000,1,-0.0051733,-12.6876,0.782685,0.390556
2313000,2,2.36653,-10.8302,1.04794,0.34
2314000,1,2.28403,-12.9615,0.829624,0.4195
2315000,3,1.04964,-9.98732,2.31244,0.3285
2316000,1,-0.212791,-11.6129,1.83896,0.3
2317000,2,-0.22558,-5.99698,1.20234,0.365
2318000,3,1.90811,-4.07471,2.41536,0.295
2319000,2,0.0946613,-8.76463,1.51004,0.365
2320000,1,-0.490508,-8.69259,1.1788,0.366
2321000,1,2.53333,-8.81413,0.433667,0.361
2322000,1,2.60833,-7.78598,0.860699,0.389867
2323000,1,2.36468,-12.4551,0.816976,0.426
2324000,1,2.3981,-11.9998,0.895659,0.434
2325000,2,3.49901,-13.0247,1.5758,0.426
2326000,0,1.60005,-20.6816,0.382802,0.498
2327000,2,1.99486,-9.97504,1.43659,0.377429
2328000,1,-0.112304,-18.0523,0.665831,0.406
2329000,2,-0.95718,-13.6497,1.70635,0.432
2330000,4,0.528767,-8.92449,3.15808,0.387067
2331000,2,1.29528,-12.3854,1.14094,0.391
2332000,3,3.2863,-13.0502,1.09153,0.4145
2333000,1,1.27936,-20.2925,0.216354,0.401571
2334000,2,2.00292,-11.7748,1.58727,0.387
2335000,2,4.10343,-19.8398,0.847741,0.501
2336000,1,0.720229,-17.8338,1.76808,0.414733
2337000,2,-0.625239,-15.7466,0.894875,0.422
2338000,3,2.04769,-16.8958,1.82652,0.438
2339000,0,1.23108,-19.2457,0.691819,0.48975
2340000,0,1.60469,-22.8287,0.0770542,0.541
2341000,1,2.6548,-10.2606,0.39626,0.422
2342000,1,0.555558,-11.4228,1.3732,0.483625
2343000,2,0.49759,-9.79675,1.97225,0.430857
2344000,2,3.51773,-11.0767,1.36769,0.39
2345000,3,1.55831,-8.77811,0.463683,0.40225
2346000,2,-2.52928,-10.025,0.750595,0.397
2347000,1,-4.15321,-5.28461,4.54926,0.374
2348000,1,-1.61574,-9.3923,1.22395,0.366
2349000,1,0.810099,-14.8775,0.831193,0.375857
2350000,1,1.87323,-21.107,0.943084,0.524917
2351000,0,0.776711,-23.6085,0.956261,0.528
2352000,1,2.37078,-20.3921,1.27573,0.471
2353000,2,4.08252,-17.1499,1.42911,0.457
2354000,1,2.27553,-14.356,1.42684,0.522
2355000,3,-3.96529,-8.11842,3.79458,0.34925
2356000,2,3.51893,-18.2757,1.45227,0.489
2357000,5,0.801252,-20.197,1.95734,0.488
2358000,1,0.885408,-12.4173,1.79266,0.469
2359000,1,0.274186,-10.4029,3.35176,0.419
2360000,1,3.37038,-11.0829,0.212222,0.426
2361000,2,2.1683,-13.1277,1.04079,0.417
2362000,5,0.113609,-20.0198,3.44842,0.411571
2363000,4,5.42438,-12.2535,0.751654,0.538
2364000,3,0.974081,-9.13666,4.33821,0.368
2365000,2,1.4888,-8.4639,1.04886,0.451294
2366000,1,0.0251698,-3.33008,1.78762,0.316
2367000,1,1.65121,-5.3799,0.789953,0.289
2368000,4,2.25975,-14.101,1.94423,0.501
2369000,4,0.52578,-8.39495,6.23901,0.413
2370000,6,-3.01944,-9.4979,4.31777,0.356
2371000,7,0.445546,-4.5911,4.01469,0.32
2372000,5,1.85306,-4.87663,2.02358,0.291
2373000,3,0.282368,-11.3264,2.20286,0.377833
2374000,1,1.71386,-7.35513,1.19043,0.38
2375000,2,2.04944,-9.8357,2.57208,0.343
2376000,3,-0.023502,-9.30197,1.18422,0.329667
2377000,1,0.417198,-10.8308,0.413764,0.3244
2378000,3,1.32496,-12.8255,5.0577,0.345917
2379000,2,1.77255,-10.9867,1.96643,0.4
2380000,1,0.236902,-7.07704,0.316941,0.347
2381000,1,-0.834636,-11.4987,1.30311,0.378
2382000,1,2.35916,-6.65104,0.255497,0.3662
2383000,1,-0.3096,-6.28849,0.591082,0.3415
2384000,1,1.70517,-15.4742,0.397333,0.412
2385000,2,0.552041,-4.91834,2.26396,0.346
2386000,3,3.345,-15.7923,1.05827,0.465
2387000,1,1.98784,-16.4407,1.6626,0.441
2388000,1,2.21773,-6.93905,0.958177,0.405
2389000,1,1.40998,-6.08978,1.46995,0.287
2390000,2,-0.753058,-6.00214,0.299939,0.337071
2391000,2,0.386487,-14.1849,1.04952,0.336
2392000,2,3.04427,-6.0992,1.20701,0.315
2393000,1,2.68379,-10.0152,0.488067,0.373
2394000,3,2.93253,-18.1054,1.93819,0.475
2395000,1,0.57014,-21.2241,0.99543,0.3754
2396000,2,1.79694,-12.8123,0.948144,0.358
2397000,1,0.417649,-15.1068,2.20818,0.379625
2398000,1,-0.648244,-14.0855,2.18663,0.499
2399000,2,-1.24655,-12.8114,3.89347,0.431
2400000,2,-0.875703,-13.1263,3.45776,0.395
2401000,2,0.728967,-2.6147,2.56102,0.398
2402000,1,0.822487,-7.19607,1.25745,0.326
2403000,2,2.93009,-8.40863,1.46419,0.368
2404000,2,0.990831,-8.24286,0.887946,0.3893
2405000,2,-1.09193,-2.38116,1.76019,0.332
2406000,2,3.26444,-9.59138,1.70346,0.311
2407000,1,3.03577,-3.73341,0.102052,0.284
2408000,1,2.38154,-8.92458,0.422184,0.40325
2409000,2,2.89911,-13.5204,0.572265,0.356
2410000,2,-0.256096,-7.01563,1.90261,0.332857
2411000,2,1.15677,-10.2734,0.843929,0.407938
2412000,2,2.45576,-7.64042,0.949937,0.2768
2413000,2,2.8453,-12.5396,0.493047,0.377
2414000,1,-0.910315,-10.2197,1.5701,0.396667
2415000,1,0.283269,-11.8806,1.29013,0.387167
2416000,1,1.46131,-5.8357,0.638801,0.356
2417000,2,-0.80934,-7.59091,2.56152,0.323
2418000,2,1.16333,-10.2899,1.48694,0.362
2419000,1,-1.19248,-8.45681,0.953647,0.306
2420000,1,1.23586,-8.05536,0.289266,0.3913
2421000,3,1.7144,-6.69816,1.43928,0.3765
2422000,1,1.01814,-8.69935,0.913815,0.376143
2423000,1,1.77523,-6.83727,0.0857527,0.345
2424000,2,1.61588,-8.97126,1.80388,0.36375
2425000,2,-1.2985,-11.5153,1.60338,0.379
2426000,2,0.953336,-6.42009,2.55375,0.37775
2427000,2,1.1829,-9.43421,1.26615,0.314
2428000,1,0.665959,-4.80817,0.668035,0.328
2429000,3,1.22207,-13.8536,1.86976,0.355625
2430000,2,3.83892,-12.4366,0.755281,0.408
2431000,2,3.30157,-10.019,0.644628,0.354
2432000,2,-0.183117,-15.1751,0.343568,0.34275
2433000,1,-0.951525,-9.81812,3.15249,0.411
2434000,2,2.8958,-12.2879,1.21566,0.361
2435000,1,2.49973,-9.45968,0.523771,0.362
2436000,1,2.54442,-13.9551,0.772204,0.339
2437000,1,-0.859685,-4.94311,1.45908,0.338
2438000,1,1.11249,-7.03484,1.19642,0.37375
2439000,4,5.40826,-6.82441,2.78545,0.323
2440000,1,1.67422,-8.43293,0.626528,0.317
2441000,2,0.848631,-12.8897,1.15274,0.350167
2442000,1,1.73627,-10.0695,0.623678,0.347
2443000,2,0.248462,-10.3133,0.804623,0.35
2444000,4,3.55756,-21.4929,0.464709,0.411333
2445000,1,1.6901,-23.8749,0.16125,0.535
2446000,2,0.985767,-13.872,1.78172,0.376222
2447000,2,1.55403,-8.21875,1.44094,0.358667
2448000,1,-0.0695455,-16.6759,1.41548,0.399
2449000,1,-0.393733,-15.3246,1.55319,0.416
2450000,2,0.474251,-6.99015,0.464249,0.421
2451000,2,-1.59482,-10.6657,1.93388,0.377
2452000,2,2.31981,-9.89733,0.319234,0.33
2453000,1,2.13555,-3.0941,0.341213,0.3355
2454000,2,0.770217,-10.1339,1.63566,0.342
2455000,2,2.33648,-9.94692,0.896537,0.325
2456000,1,1.88936,-8.10495,1.33001,0.313667
2457000,1,2.58421,-8.84343,0.557585,0.37
2458000,2,-2.91548,-16.2925,0.907054,0.413667
2459000,1,1.22955,-11.7727,1.25006,0.447
2460000,3,-1.9011,-13.4398,1.98213,0.411
2461000,1,1.0214,-10.8212,1.00143,0.372
2462000,1,2.10919,-15.8609,0.426598,0.348625
2463000,5,2.09144,-16.341,1.02633,0.52
2464000,1,3.12269,-6.97552,0.64127,0.371
2465000,1,1.78899,-10.2591,1.12375,0.335
2466000,1,-0.942121,-9.44801,3.87723,0.399
2467000,1,2.20311,-10.5436,0.686042,0.384
2468000,2,1.94018,-3.49934,1.71725,0.386333
2469000,3,2.84499,-8.72666,2.88652,0.447
2470000,1,1.66201,-10.8656,2.10288,0.39
2471000,1,2.09782,-22.0608,1.61258,0.431636
2472000,1,1.44491,-22.6378,1.80353,0.502
2473000,1,2.85108,-19.7894,0.618289,0.529
2474000,2,2.3362,-18.654,2.18246,0.519
2475000,4,1.2651,-3.59816,2.82604,0.371
2476000,4,2.86525,-3.04465,1.28676,0.317
2477000,3,2.90555,-3.2782,2.55258,0.284
2478000,1,1.92614,-9.61767,0.653754,0.3573
2479000,4,6.08057,-27.4884,2.93869,0.5034
2480000,1,-2.9351,-13.1482,6.2074,0.508
2481000,2,3.74502,-14.3101,1.07592,0.436
2482000,1,0.857546,-15.0469,0.657252,0.453
2483000,2,-0.63101,-10.9102,1.10284,0.391333
2484000,1,0.670599,-12.9641,0.741636,0.441
2485000,2,-0.0352578,-16.61,1.15172,0.418
2486000,2,3.16801,-19.2647,1.65477,0.468737
2487000,5,0.946343,-14.1704,3.66824,0.54
2488000,3,0.131952,-10.7087,3.02713,0.388
2489000,2,-0.417099,-12.3686,2.26048,0.386182
2490000,1,0.917858,-6.30437,1.83921,0.382333
2491000,3,-2.76374,-13.3336,2.34441,0.409
2492000,2,0.803433,-10.5023,0.466491,0.409
2493000,4,-0.539009,-6.49495,1.87506,0.378
2494000,2,-0.346979,-5.60989,1.49989,0.31
2495000,1,-1.99959,-9.11081,0.593969,0.408
2496000,4,-0.138515,-8.23925,1.00079,0.366714
2497000,3,-0.445225,-6.77083,1.86834,0.277
2498000,1,2.32655,-10.0534,0.202032,0.367
2499000,2,2.67712,-14.6483,0.70115,0.3615
2500000,2,3.70066,-9.42485,0.820747,0.3355
2501000,1,2.14218,-7.89348,0.912561,0.382
2502000,0,1.18222,-21.8993,0.37541,0.419412
2503000,0,1.4246,-22.1047,0.0449094,0.521
2504000,0,-0.493523,-24.3904,1.98177,0.492
2505000,1,2.87001,-27.9966,0.30535,0.518
2506000,4,-2.61881,-27.1673,1.2814,0.4185
2507000,0,1.12884,-20.5301,0.815844,0.527
2508000,3,2.31366,-9.55378,0.600357,0.422143
2509000,4,4.51383,-8.23399,1.33044,0.39
2510000,2,3.31522,-9.81894,0.662522,0.304
2511000,1,-0.134128,-20.0426,1.37388,0.493
2512000,2,-0.128169,-20.4994,2.07245,0.491
2513000,3,-6.3911,-20.7736,3.19763,0.498
2514000,4,1.29874,-21.8982,1.42777,0.478133
2515000,3,-0.0442961,-24.1089,1.39278,0.5435
2516000,1,0.326249,-18.0591,0.349241,0.535
2517000,3,-1.915,-16.7905,2.81518,0.489
2518000,1,-0.012764,-21.7259,0.304561,0.472
2519000,1,0.553179,-19.4071,0.168809,0.562
2520000,2,0.0379256,-20.5188,1.57298,0.496
2521000,4,1.00478,-12.7274,3.02265,0.491714
2522000,6,2.76675,-11.0123,4.0515,0.387
2523000,1,0.820303,-15.1003,1.2751,0.402
2524000,1,1.42076,-11.1836,0.649966,0.45
2525000,3,5.35616,-12.0509,0.743694,0.4532
2526000,1,-0.0588236,-11.4929,1.54064,0.358
2527000,2,1.72698,-6.47403,2.78269,0.416
2528000,2,4.20408,-10.3062,0.930749,0.395
2529000,1,-1.2348,-13.0738,1.14898,0.4452
2530000,2,0.0822538,-8.23401,0.18939,0.345
2531000,2,-2.44832,-11.258,2.75483,0.365
2532000,3,-1.68807,-13.8567,2.17323,0.379455
2533000,2,0.511954,-17.242,2.87312,0.431
2534000,4,0.550516,-8.4491,3.40406,0.398125
2535000,1,1.35785,-9.31869,1.83757,0.363
2536000,3,0.361358,-8.7214,1.43686,0.359
2537000,2,2.33867,-14.9814,0.722758,0.402667
2538000,4,3.95497,-9.1873,2.28054,0.39
2539000,4,2.7118,-12.7172,1.13206,0.443636
2540000,1,1.17828,-10.4847,1.60877,0.334
2541000,1,-3.37651,-12.2297,1.24827,0.365
2542000,0,1.84072,-19.3867,0.0844855,0.478
2543000,0,1.32928,-18.7543,0.62478,0.445
