generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2238000,2,4.43631,-24.1789,1.10255,0.3865
2239000,2,3.63958,-33.8648,1.817,0.393
2240000,5,7.64336,-25.9488,0.985455,0.408
2241000,2,4.03988,-14.7784,0.734355,0.375
2242000,2,3.90934,-5.67345,0.871835,0.37
2243000,1,1.53114,-46.117,0.891187,0.407385
2244000,2,3.63343,-56.2856,0.395593,0.426
2245000,2,1.77472,-18.2386,1.43553,0.370688
2246000,2,5.84862,-12.0012,0.306383,0.384
2247000,2,5.27816,9.1666,0.89276,0.344
2248000,3,5.60887,1.81074,2.28818,0.33
2249000,2,5.07049,-15.2654,1.02991,0.355
2250000,2,3.8964,-13.0972,2.20712,0.335
2251000,2,2.15444,-42.1458,2.29864,0.412286
2252000,3,5.84556,-58.1811,1.52355,0.425533
2253000,4,5.26646,-41.4582,3.01297,0.43
2254000,1,2.46864,-35.593,1.56165,0.390333
2255000,2,5.0909,-1.32312,1.0732,0.3562
2256000,3,3.48992,-16.039,2.86396,0.339
2257000,1,3.46238,-51.7645,0.652169,0.405333
2258000,3,3.62133,-50.9393,1.73482,0.4154
2259000,4,5.37055,-36.638,3.65969,0.408
2260000,3,6.51141,-44.0842,0.966855,0.376
2261000,3,4.12846,-62.5625,1.33698,0.406
2262000,3,4.98677,-41.6583,1.12669,0.39
2263000,3,5.83965,-42.5453,1.19405,0.4
2264000,4,3.25062,-26.2833,2.19272,0.368909
2265000,3,3.38967,-22.054,1.80394,0.379
2266000,2,5.04528,-9.28528,0.561193,0.3593
2267000,3,3.26917,-16.8182,2.14234,0.34
2268000,3,0.0707454,-12.8313,1.65243,0.368667
2269000,2,2.50135,-13.0442,1.72721,0.348
2270000,2,2.81129,-20.9679,0.978087,0.344
2271000,1,3.27421,-43.8141,0.382488,0.421786
2272000,1,3.1913,-28.0044,0.466738,0.377
2273000,1,1.87312,-46.1274,1.9398,0.385
2274000,3,3.68101,-52.4318,2.04875,0.398818
2275000,3,2.97787,-31.953,2.39676,0.3754
2276000,4,5.16445,-23.9322,2.43326,0.41
2277000,2,3.77961,-32.1293,0.633739,0.369
2278000,2,3.42132,-8.69466,1.09117,0.386
2279000,2,3.83369,-11.516,0.891344,0.37
2280000,2,3.12544,-6.14641,1.5343,0.359
2281000,3,1.57872,-50.8535,3.51396,0.396286
2282000,5,6.95126,-36.1013,2.08487,0.406
2283000,2,4.83816,1.31465,1.35526,0.355312
2284000,2,3.67637,-23.1883,1.67659,0.341
2285000,2,4.83281,-25.0874,0.509577,0.404
2286000,2,2.23884,-36.6509,2.32443,0.404846
2287000,2,0.816828,-39.3558,2.69944,0.379143
2288000,2,2.78945,-10.114,0.753285,0.354
2289000,3,3.10567,-9.04911,1.46733,0.343
2290000,3,1.0721,-52.4427,1.49791,0.389625
2291000,2,3.78716,-13.5893,0.695071,0.367167
2292000,2,0.166645,-5.93687,4.19156,0.385
2293000,3,3.953,-18.451,0.674557,0.361
2294000,2,3.38701,-7.44415,0.717738,0.374
2295000,2,4.30098,-31.4321,1.04852,0.381
2296000,2,5.02788,-21.5599,0.304793,0.378
2297000,2,2.87578,-43.7405,1.14593,0.420364
2298000,3,4.02482,-36.1678,1.34386,0.403
2299000,2,2.1143,-15.3128,0.993907,0.382
2300000,2,0.772496,-12.5297,0.881073,0.343
2301000,1,3.59935,-40.5333,0.229692,0.390333
2302000,2,1.10051,-15.2072,2.83009,0.365375
2303000,2,2.78977,-21.908,0.861574,0.356
2304000,2,1.28924,-19.8896,2.6993,0.355
2305000,2,3.27646,-14.0306,0.878859,0.357
2306000,2,0.819612,-13.2061,1.67734,0.335
2307000,1,1.58573,-42.4358,1.7883,0.383667
2308000,3,0.347325,-20.7926,0.664631,0.37825
2309000,2,4.53698,-12.538,0.371341,0.382
2310000,2,3.063,-0.955226,1.83181,0.354
2311000,3,3.58048,-11.8424,0.638237,0.363
2312000,3,-6.08513,-20.4957,5.0932,0.351
2313000,3,-0.678434,-11.9391,2.02369,0.348
2314000,2,3.42761,-38.029,2.11959,0.401
2315000,2,3.57262,-16.1153,1.56923,0.3648
2316000,2,4.12005,-45.0146,1.69665,0.3825
2317000,2,1.24375,-26.9654,2.91596,0.3992
2318000,2,1.50012,-19.7429,0.808407,0.378
2319000,3,-0.0470829,-2.75693,3.32019,0.378
2320000,3,0.345391,-26.2359,1.74128,0.38
2321000,3,-1.63218,-28.8578,0.996347,0.398
2322000,3,0.871378,-14.736,0.865543,0.371
2323000,2,4.01115,-18.8018,1.32338,0.373375
2324000,2,4.87347,-4.21906,0.180769,0.363
2325000,3,2.51428,-24.1044,2.50394,0.363
2326000,3,2.80596,-27.0443,1.16543,0.39925
2327000,2,4.41698,-60.8768,1.23292,0.416545
2328000,2,3.15606,-49.1716,1.85111,0.405273
2329000,2,4.04968,-29.1571,1.10777,0.369
2330000,4,2.97938,-11.0863,3.11561,0.40275
2331000,3,2.86654,-21.1622,1.72577,0.368
2332000,2,3.78649,-17.8846,1.31284,0.378
2333000,3,5.48375,-8.79092,0.286159,0.423
2334000,2,4.06896,-16.6802,0.708561,0.37
2335000,2,3.23819,-21.9032,2.08118,0.385
2336000,3,5.99863,-33.5731,1.08794,0.405857
2337000,3,5.97337,-63.9507,0.720166,0.472
2338000,4,2.0456,-26.0037,2.88861,0.378714
2339000,4,-0.00638927,-27.3327,3.35096,0.375
2340000,2,0.925794,-14.8962,1.73618,0.377
2341000,3,2.06495,-13.0836,1.76759,0.343
2342000,2,2.93019,-15.8131,0.060109,0.361
2343000,3,3.04462,-10.0208,1.87291,0.385
2344000,1,2.62334,-30.1805,1.14915,0.415143
2345000,2,2.32841,-9.60216,1.58636,0.3855
2346000,2,2.18733,-17.342,1.95194,0.378
2347000,3,5.53266,-28.2313,1.53197,0.422
2348000,1,3.51581,-29.7618,0.46055,0.41525
2349000,3,2.09528,-34.7168,1.1105,0.38
2350000,3,2.70328,-10.4115,1.39398,0.375
2351000,2,3.6403,-17.7544,1.7073,0.356
2352000,2,2.29545,-13.981,3.09297,0.333
2353000,2,2.72109,-17.8952,1.76884,0.414
2354000,2,3.58274,-22.3044,1.08021,0.36
2355000,2,2.11755,-16.9163,1.57635,0.408
2356000,2,1.87661,-17.2271,1.27389,0.363
2357000,2,0.474098,-26.1277,2.21593,0.379
2358000,2,1.71253,-23.3845,1.83949,0.386
2359000,2,1.34055,-13.192,1.58591,0.338
2360000,2,4.80493,-33.952,0.927577,0.407364
2361000,3,5.12811,-12.8203,0.451412,0.3615
2362000,3,3.1071,0.644288,2.21353,0.377
2363000,2,4.38062,-46.1535,1.49703,0.398333
2364000,3,3.37946,-51.6138,1.77997,0.413865
2365000,2,2.15847,-20.4275,0.908271,0.386667
2366000,2,3.45456,-24.4244,0.557204,0.354
2367000,2,-1.60972,-24.1348,5.56223,0.398
2368000,1,3.01718,-39.3798,1.09401,0.4132
2369000,2,-1.49541,-49.6428,3.46489,0.416
2370000,2,4.57503,-39.8465,1.40708,0.424
2371000,1,2.38559,-32.2255,1.73878,0.407
2372000,1,1.44718,-44.8062,1.48288,0.379
2373000,2,3.4661,-19.1261,0.809673,0.403
2374000,4,3.74451,-48.1833,3.34426,0.3917
2375000,2,1.87506,-17.6737,2.77256,0.4025
2376000,2,2.17257,-27.8206,2.78862,0.405
2377000,3,5.34598,-28.1618,0.697119,0.407
2378000,3,3.0541,-44.7493,2.62787,0.43
2379000,2,2.79521,-30.5976,2.26453,0.401
2380000,3,3.9325,-42.9294,2.3943,0.423
2381000,2,0.619525,-32.1004,4.4209,0.421
2382000,3,6.22952,-27.7877,1.47676,0.373745
2383000,2,3.84664,-14.8859,1.25466,0.3965
2384000,3,2.98241,-26.6823,2.33371,0.397
2385000,3,1.30546,-25.6536,5.67944,0.415
2386000,2,5.06387,-16.7518,0.216941,0.357
2387000,2,2.26194,-19.4763,2.99915,0.411
2388000,2,2.97923,-43.2162,1.01934,0.409643
2389000,2,4.60701,-18.0911,0.796579,0.3785
2390000,2,2.33707,-23.7044,1.898,0.38
2391000,2,2.08111,-36.2391,2.08714,0.396667
2392000,3,3.71932,-40.6457,2.63748,0.3678
2393000,2,4.81195,-49.7617,0.945304,0.393
2394000,3,4.97366,-50.9534,2.75653,0.392
2395000,3,5.78558,-14.9266,1.52958,0.37
2396000,2,5.63808,-32.558,0.376095,0.4125
2397000,2,4.51278,-39.2801,1.56302,0.366
2398000,2,4.76964,-47.637,1.29959,0.352
2399000,4,9.44446,-29.7907,0.493558,0.368
2400000,3,6.75666,-14.5938,0.691744,0.36175
2401000,2,1.54599,-24.4394,3.0854,0.376
2402000,2,2.93422,-23.2744,1.34506,0.385429
2403000,4,5.71563,-17.0675,2.19532,0.405
2404000,3,5.81198,-8.42786,0.285313,0.386
2405000,3,4.47249,-31.3072,2.0934,0.385167
2406000,4,5.65935,-35.7426,2.60662,0.359
2407000,4,4.80299,-35.4072,2.67226,0.419
2408000,2,3.10862,-26.3651,0.92492,0.394667
2409000,2,2.17241,-25.1553,1.84554,0.414
2410000,3,4.52548,-10.2645,1.20794,0.396
2411000,2,2.99888,-12.1139,0.427158,0.372
2412000,2,2.65645,-26.2833,2.33149,0.369625
2413000,2,3.04035,-23.8015,1.15734,0.371
2414000,2,3.27241,-20.2632,1.28541,0.358
2415000,2,3.72132,-5.54784,0.348716,0.383
2416000,2,5.24774,-43.9795,0.828214,0.388111
2417000,2,4.20715,-35.9763,1.84504,0.428
2418000,2,2.74977,-16.5048,2.47736,0.393333
2419000,2,4.35678,-14.1107,0.900473,0.385667
2420000,3,3.45665,-14.8975,0.926623,0.329
2421000,2,5.46648,-41.8315,0.57385,0.39775
2422000,2,4.71828,-65.009,1.36756,0.407
2423000,2,2.32092,-17.3424,1.43179,0.358667
2424000,2,4.60042,-7.57041,0.308276,0.354667
2425000,2,3.67393,0.537818,1.36836,0.332
2426000,2,4.62666,-3.33104,0.419124,0.321
2427000,2,2.57307,-8.27404,2.46942,0.348
2428000,3,2.4228,-39.7984,3.21244,0.4095
2429000,2,2.03908,-35.1763,2.10276,0.407
2430000,2,3.22025,-30.0284,1.0572,0.371
2431000,3,3.37353,-7.09448,0.958497,0.364857
2432000,3,1.88227,-20.6961,2.56464,0.371
2433000,3,5.16606,-37.6976,0.530281,0.401
2434000,2,3.23196,-36.3606,0.918045,0.448
2435000,3,2.66765,-22.7677,1.18929,0.397
2436000,1,0.646475,-41.4009,1.0824,0.391167
2437000,2,4.54418,-31.6466,1.40317,0.402133
2438000,4,6.60457,-39.2294,2.89407,0.388
2439000,2,4.18169,-23.7624,0.84433,0.3845
2440000,2,3.28703,-23.8116,1.82528,0.41
2441000,1,2.89308,-35.7613,1.02308,0.4176
2442000,2,3.32153,-14.3611,1.2048,0.363933
2443000,2,1.07024,-3.27833,3.18976,0.344
2444000,2,-0.0850259,-10.3147,2.0804,0.373
2445000,4,-1.19522,-33.6532,3.37274,0.39625
2446000,1,2.9804,-37.11,0.796018,0.388
2447000,2,1.91082,-6.66421,1.22302,0.386
2448000,1,3.15278,-38.4759,0.665142,0.3975
2449000,2,5.10767,-43.1346,1.00452,0.407727
2450000,1,2.75532,-44.0923,1.34261,0.372
2451000,1,3.12738,-44.3674,0.976878,0.403
2452000,1,3.22317,-29.8266,0.894889,0.398
2453000,2,4.52762,-16.8985,0.991885,0.3755
2454000,2,3.68572,-10.6259,1.99666,0.3588
2455000,2,5.28079,-8.89046,0.261819,0.34
2456000,4,5.02946,-13.2076,2.38039,0.322
2457000,2,4.85654,-20.5496,0.939477,0.35875
2458000,3,-0.541051,-28.0794,1.38813,0.373
2459000,2,4.77923,-23.0157,0.734576,0.3965
2460000,2,4.96727,-19.1104,0.479673,0.397
2461000,2,4.12041,-20.5513,1.23095,0.369
2462000,1,1.99093,-43.3657,2.12886,0.4091
2463000,2,0.381706,-9.03035,2.23073,0.3825
2464000,2,3.02092,-14.4105,0.237671,0.346
2465000,4,2.23946,-21.9483,2.41349,0.386
2466000,4,3.02612,-14.8492,0.990162,0.389
2467000,2,3.086,-6.41371,0.689964,0.343
2468000,3,1.71844,-54.5631,3.88312,0.4235
2469000,3,2.26841,-55.3046,3.34046,0.4002
2470000,4,6.7336,-46.1133,1.69716,0.399
2471000,2,5.15828,-55.0133,0.831695,0.416
2472000,4,5.70976,-44.262,3.04984,0.425
2473000,4,3.62841,-48.7245,2.18715,0.374
2474000,2,1.08332,-5.05183,1.04637,0.374937
2475000,2,1.71782,-10.3976,0.187043,0.341
2476000,2,4.96086,-37.8802,1.15039,0.404333
2477000,2,3.81524,-42.3284,2.30708,0.399
2478000,2,4.4989,-12.601,0.241424,0.370273
2479000,5,5.06184,-52.2275,3.22749,0.4055
2480000,3,4.54317,-24.8851,2.80634,0.403417
2481000,2,4.26602,-40.7374,1.76257,0.3885
2482000,3,6.32743,-14.6094,0.780643,0.331143
2483000,2,3.38274,-10.5429,2.04354,0.372
2484000,2,3.46913,-5.06718,1.90656,0.333
2485000,2,4.52189,-44.8172,1.56513,0.41525
2486000,2,3.75464,-46.3712,2.25158,0.415167
2487000,2,3.28154,-13.6291,2.41883,0.355333
2488000,2,5.46798,-16.1684,0.573433,0.341
2489000,2,3.55488,-7.60304,2.06984,0.34
2490000,2,1.86328,-19.0072,1.84145,0.342
2491000,2,3.70795,-15.0885,0.942488,0.362
2492000,2,2.68794,-18.5135,1.91539,0.37
2493000,3,4.52759,-1.64278,1.52334,0.371
2494000,4,7.99173,-2.48603,0.439793,0.366
2495000,2,4.37379,-8.80146,1.37183,0.381706
2496000,2,1.8484,-4.42743,3.89666,0.391
2497000,2,5.75591,-9.64965,0.220751,0.351
2498000,2,5.25637,4.28412,0.46063,0.3445
2499000,2,4.16318,-2.85967,1.56638,0.331
2500000,3,5.22281,-12.1932,1.47513,0.348
2501000,4,5.41787,-15.1064,3.10635,0.366
2502000,2,5.38056,0.415839,0.343312,0.342
2503000,2,5.15477,-5.34523,0.510153,0.326
2504000,3,4.95618,4.93399,2.04433,0.307
2505000,2,2.53742,-9.22595,0.715476,0.344
2506000,2,1.89289,-5.6543,3.09571,0.360222
2507000,2,2.97666,-14.2386,2.00236,0.324
2508000,2,3.35587,-3.80868,0.604864,0.336
2509000,2,0.898502,-11.4822,2.30058,0.366
2510000,2,1.3387,-3.8147,1.82547,0.352
2511000,2,3.17166,-3.88823,1.22201,0.371
2512000,2,2.05611,-9.8535,2.46787,0.352
2513000,2,4.65688,-8.9388,1.1173,0.34
2514000,2,4.68452,-12.8369,1.24173,0.343
2515000,2,3.00265,2.76526,2.38959,0.299
2516000,2,4.39329,-6.65922,1.15165,0.326
2517000,2,5.08888,-40.1205,0.379808,0.404438
2518000,2,4.02209,-42.4234,1.44271,0.389
2519000,2,3.61062,-19.2868,1.43191,0.370818
2520000,2,1.94752,-19.6041,2.22447,0.406
2521000,2,3.07829,-14.2721,2.05669,0.344
2522000,3,3.45356,-21.68,1.69285,0.377
2523000,2,3.4233,-24.0819,0.3462,0.402
2524000,2,3.12829,-20.3262,0.911273,0.37475
2525000,2,2.12213,-28.1294,1.47653,0.391
2526000,2,2.09078,-24.1933,1.09493,0.369
2527000,3,2.08743,-24.1235,2.14607,0.378
2528000,4,2.02628,-33.0716,2.79701,0.37
2529000,2,4.58702,-36.0435,0.723444,0.372
2530000,2,3.22025,-30.4028,0.795619,0.392
2531000,3,3.59728,-30.5751,0.980702,0.384
2532000,2,1.98048,-21.9847,1.12088,0.391
2533000,4,6.74656,-15.0378,1.17678,0.362
2534000,2,3.03128,-17.2469,0.821768,0.388
2535000,2,0.793444,-41.751,3.63479,0.43198
2536000,2,3.71704,-39.0365,1.6069,0.384
2537000,2,4.79991,-9.9363,0.533921,0.383857
2538000,2,2.86069,-17.2877,1.74345,0.33075
2539000,2,2.58475,-18.6878,1.31489,0.395
2540000,2,0.944724,-21.4992,2.13005,0.352
2541000,2,1.00165,-13.9878,2.72823,0.376
2542000,5,2.58506,-26.4013,0.901034,0.356
2543000,3,4.63161,-23.8093,1.96229,0.390667
2544000,5,5.25168,-25.5847,3.65466,0.388
2545000,1,1.93994,-47.9869,1.19713,0.418889
2546000,2,3.61525,-47.3568,1.10756,0.4
2547000,2,3.86108,-53.2963,0.648448,0.449
2548000,1,1.64333,-40.8389,2.18445,0.385
2549000,3,5.00308,-15.7942,1.89576,0.3972
2550000,2,4.6556,-37.4205,0.586031,0.377
2551000,2,1.69393,-5.5371,1.8285,0.383444
2552000,2,5.91915,-33.7591,0.202954,0.423
2553000,2,-0.484291,-7.61837,1.90207,0.3755
2554000,2,0.724078,-5.0345,2.88596,0.351
2555000,2,3.20164,-9.11155,0.88646,0.396
2556000,3,2.1022,-7.55168,2.0612,0.328
2557000,2,2.05014,-15.318,0.92718,0.395
2558000,2,2.6627,-9.09867,0.893192,0.344
2559000,2,1.68968,-9.3896,1.69003,0.342
2560000,3,3.15167,-13.0061,1.82426,0.352
2561000,2,2.86603,-28.3863,1.71316,0.392455
2562000,2,3.09177,-21.4263,1.75914,0.407
2563000,2,4.00045,-38.8044,0.856632,0.396
2564000,2,3.44538,-43.2229,1.47698,0.3805
2565000,2,4.38638,-35.7032,1.59899,0.427308
2566000,2,2.00972,-32.2531,2.42043,0.424
2567000,3,-0.314678,-25.6852,2.18213,0.402667
2568000,2,1.52734,-34.8174,1.65136,0.408
2569000,1,3.67328,-52.4508,0.381729,0.43381
2570000,2,3.64742,-41.711,2.34344,0.386
2571000,2,3.99834,-40.5442,1.98302,0.401
2572000,2,4.81743,-25.1729,1.10484,0.396
2573000,1,2.21339,-61.9902,1.85214,0.4135
2574000,1,0.885027,-49.4138,3.16838,0.406
2575000,3,5.29696,-58.2493,1.81689,0.454
2576000,1,3.52545,-46.5287,0.546201,0.403
2577000,3,2.26096,-5.05192,2.0991,0.375909
2578000,2,3.3642,-42.0995,0.427178,0.446
2579000,5,6.88313,-31.3589,3.05237,0.389
2580000,2,1.71431,-15.2305,1.29182,0.386083
2581000,5,3.21653,-17.9926,4.38943,0.3715
2582000,4,4.69126,-20.1805,2.347,0.382
2583000,2,2.76476,-48.2274,1.13947,0.42
2584000,4,1.78633,-24.9166,3.25875,0.3785
2585000,2,3.59057,-22.5215,0.859788,0.36725
2586000,2,3.52473,-26.9997,1.31266,0.447
2587000,2,3.59814,-59.1912,0.823542,0.4405
2588000,2,4.99024,-72.1859,0.278589,0.425
2589000,1,3.50642,-65.0906,0.535328,0.478
2590000,1,2.61531,-53.4053,1.45897,0.426
2591000,1,1.25557,-40.7234,2.81786,0.407
2592000,2,4.30259,-31.2105,1.12288,0.396
2593000,2,4.81292,-18.2711,0.796303,0.373571
2594000,2,3.70756,-28.6103,0.955402,0.384
2595000,2,2.44691,-22.247,1.35252,0.352
2596000,2,1.91033,-22.7253,2.34354,0.366
2597000,2,3.63074,-17.0916,0.638323,0.366
2598000,3,5.62814,-23.3206,2.25069,0.384929
2599000,3,2.95318,-26.0068,2.92383,0.404429
2600000,2,3.01225,-12.8187,0.573786,0.360333
2601000,2,1.71534,-8.42712,1.64682,0.361619
2602000,2,1.92454,-8.33137,1.51995,0.36
2603000,3,6.42929,-9.68773,0.847123,0.372
2604000,1,2.70766,-54.2762,1.35503,0.419
2605000,2,3.0981,-28.0273,3.00389,0.383857
2606000,2,4.07948,-27.7145,1.99201,0.382
2607000,2,3.26852,-57.9881,2.67414,0.42
2608000,2,3.69857,-46.0939,2.42208,0.453
2609000,2,-0.31303,-9.48887,2.52104,0.376
2610000,2,4.90577,-41.9546,1.11305,0.4235
2611000,2,1.63121,-35.4556,0.716449,0.3865
2612000,2,1.82632,-24.4802,0.518681,0.387
2613000,2,4.9402,-26.0446,1.10919,0.403
2614000,2,4.09752,-14.4802,1.95182,0.373
2615000,2,5.47798,-6.04486,0.465633,0.357583
2616000,2,5.19195,-6.97965,0.768792,0.354
2617000,1,3.34243,-53.3534,0.708471,0.426857
2618000,1,2.92049,-41.9546,1.12577,0.412
2619000,2,2.78742,-11.1226,2.80082,0.3716
2620000,2,3.30244,-24.9288,1.47075,0.388
2621000,2,3.66315,-21.4073,1.05955,0.371
2622000,2,3.24682,-2.14576,2.0781,0.369
2623000,2,5.13242,3.53257,0.192429,0.338
2624000,2,3.69142,-8.51167,1.79203,0.342
2625000,2,2.83796,-22.3089,2.64776,0.354
2626000,3,3.51769,-1.00305,0.706062,0.415
2627000,3,1.86174,-0.0783941,2.3075,0.353
2628000,2,1.7323,-0.949418,3.14165,0.327
2629000,2,2.28509,-13.935,2.58754,0.35
2630000,2,2.07341,3.01544,2.80547,0.34
2631000,4,2.13028,-3.54529,3.63694,0.368
2632000,2,2.97396,-18.2539,2.12499,0.37
2633000,2,4.1829,-14.0508,0.92763,0.379
2634000,4,3.2627,-34.5766,1.93077,0.412846
2635000,1,3.87373,-47.253,0.215545,0.438706
2636000,1,3.01467,-49.5106,1.07179,0.401
2637000,1,3.46604,-44.2965,0.628246,0.387
2638000,1,3.54673,-57.0783,0.540762,0.422
2639000,2,3.80015,-2.42524,1.20524,0.363944
2640000,2,0.0864881,-13.2366,3.36739,0.365
2641000,3,3.16451,-7.68382,0.669933,0.369
2642000,2,3.82232,-5.87795,1.38686,0.364
2643000,3,3.27631,-5.39365,2.33265,0.379
2644000,2,4.20109,-9.10707,1.33648,0.325
2645000,1,1.8884,-42.5026,2.23493,0.421143
2646000,2,4.05325,-7.16125,1.77629,0.368154
2647000,3,2.92092,-7.00725,4.76179,0.39
2648000,2,4.7444,3.54603,1.07335,0.344
2649000,2,4.84405,-19.4871,0.501437,0.3884
2650000,2,4.43007,-20.6635,0.923503,0.371
2651000,2,4.5195,-25.0318,1.27613,0.342
2652000,4,4.84748,-27.6066,3.15284,0.363
2653000,3,5.13114,-27.5203,2.46771,0.394
2654000,3,6.14442,-32.0964,0.555928,0.424
2655000,2,3.42577,-32.9072,1.82485,0.401
2656000,2,2.93519,-18.0768,2.50092,0.379333
2657000,2,4.52169,-2.95399,0.9051,0.394
2658000,2,3.86614,-5.03312,1.37298,0.325
2659000,2,3.17363,-18.6299,1.5843,0.381
2660000,2,3.90778,-12.7358,1.09479,0.392
2661000,2,2.37311,-11.705,1.82106,0.343
2662000,2,-0.661476,-13.0974,1.80602,0.398
2663000,3,3.21186,-24.8122,1.62982,0.383
2664000,2,-4.23167,-22.9859,4.80395,0.407
2665000,2,3.20264,-29.3481,1.95837,0.4051
2666000,3,1.36178,-28.1342,2.62229,0.377
2667000,3,3.47179,-38.9383,2.79494,0.415
2668000,1,2.53666,-47.0866,1.53584,0.407043
2669000,2,4.20135,-46.5908,1.67963,0.435
2670000,4,5.93495,-55.2235,2.3156,0.468
2671000,2,2.57918,-52.1083,1.65579,0.448
2672000,3,4.85668,-53.3776,2.13628,0.370833
2673000,2,3.7819,-24.2673,1.46118,0.423
2674000,2,4.22491,-36.4056,0.971377,0.391
2675000,2,3.77693,-25.3095,1.22247,0.376
2676000,2,4.48053,-28.475,0.312824,0.402
2677000,1,2.42958,-39.1422,1.17707,0.419222
2678000,3,5.14776,-24.8788,2.39057,0.411143
2679000,2,2.81579,-21.6273,2.91887,0.408
2680000,3,3.63272,-22.8436,2.68245,0.366
2681000,2,1.39865,-28.3762,3.37845,0.413
2682000,1,2.50278,-32.3259,1.10818,0.394833
2683000,2,4.34489,-34.4527,0.360379,0.361
2684000,2,2.92359,-36.3787,1.78533,0.404
2685000,1,2.37135,-36.8193,0.923108,0.404
2686000,2,4.07418,-32.279,1.00847,0.38
2687000,3,4.95603,-37.0248,1.57166,0.416667
2688000,2,4.10598,-20.7325,0.666738,0.378
2689000,2,3.70944,-38.7322,1.04798,0.414
2690000,5,1.55574,-24.3526,4.88776,0.366269
2691000,2,5.01093,-17.9518,0.335731,0.357
2692000,2,3.15062,-6.64411,1.99914,0.361
2693000,2,3.84809,-13.8854,0.316234,0.336
2694000,3,6.04587,-24.1774,1.50542,0.381
2695000,2,4.642,-37.4121,1.16934,0.384
2696000,2,0.342487,-11.0291,3.31454,0.358
2697000,2,3.78052,-39.9966,2.2677,0.417636
2698000,2,3.50435,-41.7992,1.85871,0.401
2699000,4,4.89874,-55.5587,3.04421,0.418
2700000,3,4.06363,-33.4036,2.52188,0.399
2701000,1,1.22443,-43.5225,0.529046,0.400211
2702000,1,1.86736,-43.719,1.27964,0.364
2703000,1,2.42448,-40.9462,0.916724,0.418
2704000,1,-1.08298,-26.9183,4.37124,0.4
2705000,2,3.81836,-24.1733,1.86926,0.4116
2706000,2,3.77233,-20.0171,1.94469,0.365
2707000,1,0.941484,-39.1612,2.46992,0.379
2708000,1,1.1868,-42.6793,2.01988,0.428
2709000,1,2.46739,-46.929,0.944162,0.407
2710000,1,1.64485,-36.5065,1.77093,0.397
2711000,4,6.32459,-11.8598,1.8545,0.369733
2712000,2,4.44718,-18.2065,1.13542,0.373
2713000,2,4.40561,-7.99139,0.954345,0.346
2714000,3,4.71827,-5.22122,0.785752,0.351
2715000,1,3.21289,-42.6564,0.534701,0.383
2716000,1,3.48068,-25.2711,0.170436,0.346
2717000,2,2.14037,-19.913,0.138988,0.338
2718000,1,2.70479,-25.8828,1.04454,0.356
2719000,1,3.47806,-32.3233,0.174303,0.379
2720000,3,5.12528,-32.3033,1.72705,0.3965
2721000,3,6.17414,-28.6787,0.881708,0.384
2722000,2,4.06048,-46.2386,0.81611,0.422091
2723000,1,2.8218,-35.6989,0.744531,0.401
2724000,1,2.28373,-51.3629,1.73639,0.42
2725000,1,1.27382,-36.8868,0.547108,0.427
2726000,1,3.82511,-34.6959,0.276325,0.385
2727000,2,3.40999,-41.0302,1.10374,0.41
2728000,2,-0.102527,-8.43942,1.39206,0.366429
2729000,3,2.20587,-43.7224,1.1403,0.4135
2730000,2,1.80805,-10.0304,1.39864,0.3455
2731000,2,2.52434,-18.8519,0.82288,0.379
2732000,3,2.05513,-11.5033,3.08337,0.372
2733000,2,3.37545,-20.8223,2.519,0.408
2734000,2,2.73918,-16.4006,3.13996,0.402
2735000,2,4.2509,-30.2256,1.46385,0.401286
2736000,3,6.23322,-30.7726,1.58035,0.432
2737000,1,2.70843,-42.8579,0.672668,0.388667
2738000,1,2.45408,-36.1117,0.864862,0.407
2739000,3,6.06764,-55.9966,0.374699,0.414
2740000,1,0.411425,-32.6291,0.608296,0.394
2741000,1,-0.634989,-22.6777,1.82417,0.35
2742000,1,-0.259936,-26.2124,1.43297,0.367
2743000,1,1.80069,-23.2191,1.02528,0.374
2744000,5,7.66112,-35.1688,1.74662,0.4362
2745000,3,5.39621,-33.2044,2.29934,0.431
2746000,2,5.37741,-24.9939,0.473394,0.399
2747000,2,4.81067,-19.3469,1.05258,0.395
2748000,2,3.88431,-10.1834,1.9567,0.367
2749000,2,4.36787,-20.7474,0.85376,0.351
2750000,2,4.81694,-44.9817,0.349424,0.439
2751000,3,3.55784,-31.6802,2.58849,0.415
2752000,2,3.15949,-23.3554,1.79806,0.395
2753000,2,2.78092,-11.2312,2.24608,0.368789
2754000,2,3.01989,-6.99435,1.9968,0.377
2755000,2,3.54743,-9.06509,1.8175,0.333
2756000,2,3.75488,-11.4652,1.56106,0.372
2757000,2,4.37243,-23.537,0.993164,0.39
2758000,2,3.20086,-3.63957,1.99882,0.355
2759000,2,3.79288,-16.2802,0.846612,0.365
2760000,2,5.02721,2.09644,0.704263,0.351
2761000,2,4.24883,-15.2069,0.981843,0.346
2762000,2,4.51795,-9.65035,0.803147,0.367
2763000,2,2.95689,-13.4514,1.84576,0.346
2764000,2,3.16061,-13.3661,1.52606,0.336
2765000,2,3.04385,-26.4894,2.24742,0.357
2766000,1,3.21251,-49.7985,0.37028,0.405391
2767000,3,5.44251,-32.6059,0.865239,0.42
2768000,2,3.34678,-33.4258,1.75168,0.392
2769000,1,2.86934,-49.7472,0.557677,0.417
