generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2561000,0,1.94857,134.936,0.12753,0.278
2562000,1,-0.0933548,137.362,2.66981,0.275
2563000,0,1.98332,126.761,0.0927842,0.229
2564000,0,0.860916,114.323,1.20966,0.383471
2565000,0,1.51342,113.886,0.557154,0.405
2566000,0,1.37911,129.102,0.563648,0.283667
2567000,0,1.55912,122.422,0.509712,0.296941
2568000,0,0.404334,127.633,1.66364,0.305
2569000,0,1.82911,130.181,0.23887,0.285
2570000,0,1.85233,127.987,0.215641,0.275
2571000,1,1.52778,122.501,1.48074,0.348929
2572000,1,0.450061,125.614,3.42516,0.327
2573000,0,1.08378,116.137,0.986804,0.377
2574000,1,2.6449,117.481,1.33422,0.345
2575000,1,1.0707,109.97,1.81189,0.38
2576000,1,2.85879,122.395,0.93056,0.3145
2577000,0,1.87427,112.194,0.196325,0.363
2578000,0,-0.590225,133.843,1.01821,0.2845
2579000,0,-0.10367,131.177,1.13604,0.293333
2580000,0,0.863918,127.91,0.168453,0.309
2581000,0,0.830754,130.466,0.0647948,0.289
2582000,0,0.280555,129.463,0.614994,0.295
2583000,0,1.91404,128.071,0.0414731,0.291
2584000,0,1.57656,130.275,0.247987,0.3
2585000,0,-1.45389,130.162,2.89875,0.287714
2586000,0,1.80178,115.546,0.269273,0.375222
2587000,0,1.29029,115.207,0.780783,0.36
2588000,0,1.863,118.3,0.20806,0.366
2589000,0,1.70295,115.775,0.368108,0.359
2590000,0,1.37501,126.654,0.127884,0.281
2591000,0,1.92086,115.324,0.150196,0.3915
2592000,0,1.70858,111.407,0.362478,0.405
2593000,0,1.32342,113.031,0.747653,0.355
2594000,0,1.82158,116.695,0.252062,0.352
2595000,0,2.03768,131.454,0.0254123,0.306818
2596000,0,1.50425,130.823,0.0319631,0.315167
2597000,1,1.59782,141.693,1.10313,0.326
2598000,1,0.933151,138.617,1.76851,0.256
2599000,1,1.49442,142.944,1.26665,0.218
2600000,1,1.9421,142.802,0.819308,0.191
2601000,1,2.0579,140.139,0.728259,0.226
2602000,1,1.98237,138.729,0.638771,0.278
2603000,1,1.8579,133.865,1.52682,0.264
2604000,0,1.38534,115.681,0.688305,0.3698
2605000,0,1.89018,120.242,0.183474,0.345
2606000,0,1.4943,127.8,0.115894,0.302
2607000,0,-0.180751,132.179,0.0214734,0.299
2608000,0,0.252025,129.713,1.08279,0.299
2609000,1,3.06808,125.276,0.550594,0.348
2610000,0,0.803005,128.702,1.01954,0.31025
2611000,0,1.76497,130.873,0.224633,0.293
2612000,1,2.45321,132.336,0.283574,0.3115
2613000,1,3.12909,141.212,0.754691,0.254
2614000,1,1.25383,136.741,1.31324,0.234
2615000,0,1.42724,121.544,0.64641,0.3705
2616000,0,1.92549,118.741,0.148161,0.356
2617000,0,0.182592,120.237,1.89106,0.359
2618000,1,1.32722,122.229,2.24442,0.333444
2619000,0,1.40428,132.63,0.47641,0.2798
2620000,1,2.50262,120.675,0.788922,0.353
2621000,1,0.367154,123.758,2.71532,0.374
2622000,1,0.667545,119.184,1.17357,0.333
2623000,0,1.45299,121.814,0.620472,0.359167
2624000,0,0.708286,121.55,1.36518,0.325
2625000,0,1.80854,119.959,0.264927,0.357
2626000,0,1.02124,126.81,1.00768,0.299933
2627000,0,1.84242,124.664,0.186499,0.308
2628000,0,2.00668,123.112,0.0667789,0.383333
2629000,0,1.30453,111.955,0.768923,0.335
2630000,0,1.46438,121.79,0.60908,0.393
2631000,0,1.73568,115.457,0.337776,0.348
2632000,0,0.945322,126.243,1.11736,0.3152
2633000,0,1.23873,129.478,0.548273,0.264
2634000,0,1.09587,130.538,0.868578,0.294
2635000,0,1.38988,129.054,0.686882,0.291563
2636000,0,1.81713,119.458,0.256333,0.3618
2637000,0,1.85665,119.193,0.216812,0.378
2638000,0,1.67156,118.848,0.401899,0.33
2639000,1,2.62286,120.179,1.04173,0.351529
2640000,0,0.407663,122.1,0.443096,0.3045
2641000,0,0.162923,131.12,0.456065,0.285
2642000,0,0.630419,129.843,0.394309,0.315
2643000,0,1.73717,123.069,0.336292,0.3626
2644000,0,1.98466,119.005,0.0887976,0.393
2645000,0,1.69885,116.34,0.374608,0.379
2646000,0,0.0642655,128.42,1.81474,0.299
2647000,0,-0.576079,131.301,1.65784,0.303333
2648000,1,-0.394779,122.836,0.732981,0.342889
2649000,1,3.05985,120.839,0.664342,0.36
2650000,1,3.47586,124.418,0.458319,0.352
2651000,1,2.22356,124.29,1.5954,0.325
2652000,1,-0.6468,137.946,1.87665,0.272
2653000,1,-4.60704,137.729,1.21434,0.247
2654000,0,1.65218,130.966,0.132412,0.3075
2655000,0,1.95451,133.154,0.0736701,0.256
2656000,0,1.6746,130.991,0.11811,0.264
2657000,0,0.293212,128.561,1.49949,0.255
2658000,0,2.05374,117.47,0.0197218,0.368923
2659000,0,1.69076,132.079,0.0629195,0.2885
2660000,0,0.489086,134.584,0.586207,0.276
2661000,0,1.82789,131.598,0.0512743,0.308
2662000,0,1.59623,131.117,0.282929,0.285
2663000,0,1.53873,128.67,0.340435,0.296
2664000,1,1.81342,121.342,1.62838,0.339385
2665000,1,2.05414,122.106,0.769828,0.343
2666000,0,2.01664,119.553,0.0542071,0.37075
2667000,0,0.167,112.079,1.90384,0.347
2668000,0,1.23451,121.739,0.836343,0.344
2669000,1,-2.76734,124.56,2.03887,0.345
2670000,0,1.95841,119.757,0.112448,0.357
2671000,0,1.34491,125.087,0.322664,0.301824
2672000,0,1.66805,126.968,0.0764968,0.294333
2673000,1,-1.01986,135.076,0.928684,0.274
2674000,1,0.930522,140.308,0.50602,0.291
2675000,1,2.86307,138.996,0.505545,0.228
2676000,1,2.63114,125.62,1.35825,0.347857
2677000,0,0.182886,122.464,0.399633,0.309667
2678000,0,-0.85495,129.883,0.468836,0.298333
2679000,0,1.36887,125.286,0.526133,0.288
2680000,0,0.0439348,131.899,2.03261,0.315333
2681000,0,1.90633,128.558,0.170459,0.281
2682000,0,1.33271,126.65,0.744073,0.337
2683000,0,0.673797,125.83,1.40299,0.328
2684000,0,0.285452,129.554,1.11354,0.291
2685000,0,1.66731,114.554,0.403537,0.3664
2686000,0,2.00497,116.353,0.0658639,0.373
2687000,1,3.06661,127.612,0.784499,0.341636
2688000,1,2.96723,121.671,0.225532,0.355
2689000,0,1.38567,127.632,0.307004,0.298667
2690000,0,1.76952,121.246,0.301327,0.37375
2691000,0,0.0935937,126.541,1.88353,0.2915
2692000,0,1.83499,125.737,0.137762,0.329
2693000,0,1.40744,129.463,0.565316,0.307
2694000,1,2.90822,114.74,0.706217,0.345
2695000,1,1.43062,123.102,1.70037,0.364
2696000,0,1.79545,121.46,0.27541,0.364167
2697000,0,0.849204,126.785,1.09095,0.303077
2698000,0,0.0377329,120.956,1.69798,0.3156
2699000,0,1.70264,120.945,0.369221,0.369667
2700000,0,1.39863,112.065,0.673214,0.39
2701000,0,0.465463,119.061,1.60641,0.377
2702000,0,1.98869,115.019,0.0831653,0.373
2703000,0,1.68992,121.282,0.381945,0.393
2704000,0,1.20632,131.707,0.00785232,0.299
2705000,0,0.54749,131.326,0.666682,0.239
2706000,0,0.637158,130.721,0.517947,0.291375
2707000,0,1.03291,130.594,0.0965394,0.273
2708000,1,-2.12509,122.714,0.306006,0.360462
2709000,0,1.35256,116.965,0.719939,0.352833
2710000,0,1.70282,127.097,0.0282885,0.325667
2711000,0,0.891553,131.6,0.839554,0.327
2712000,0,0.77034,128.646,1.08994,0.29
2713000,0,0.645892,114.384,1.42661,0.357
2714000,0,1.29196,120.554,0.780545,0.381
2715000,0,1.62121,131.65,0.020566,0.292
2716000,0,1.21681,132.199,0.424968,0.309
2717000,1,2.55697,119.749,1.21192,0.354222
2718000,0,1.77496,119.372,0.297548,0.36325
2719000,1,1.99041,121.928,0.965573,0.359
2720000,1,1.87719,123.814,0.756731,0.332
2721000,0,1.56732,128.834,0.0563978,0.291
2722000,0,0.851542,132.076,0.772171,0.293
2723000,0,1.921,127.347,0.0534642,0.299182
2724000,1,2.73829,122.29,0.131019,0.323
2725000,0,1.49511,117.597,0.57739,0.356143
2726000,0,0.39248,118.317,1.68002,0.359
2727000,0,1.86986,120.043,0.20265,0.373
2728000,0,1.6162,120.013,0.456304,0.36
2729000,0,0.0207747,128.533,0.572127,0.291667
2730000,0,0.198202,130.46,1.49711,0.28825
2731000,0,0.790067,130.946,0.856335,0.294
2732000,1,3.32041,123.047,0.661189,0.34925
2733000,0,1.87257,121.111,0.199931,0.3486
2734000,0,1.80118,125.964,0.106766,0.3182
2735000,0,0.371136,129.133,1.29562,0.323
2736000,0,1.84208,128.693,0.0646191,0.29
2737000,0,1.59225,128.414,0.314451,0.28
2738000,0,1.35574,128.038,0.550961,0.273
2739000,1,3.23328,119.377,0.82301,0.337857
2740000,0,1.53809,131.081,0.355473,0.300556
2741000,0,1.83857,133.591,0.0549939,0.27
2742000,0,1.32775,132.653,0.565814,0.259
2743000,1,1.59398,122.414,1.20954,0.36225
2744000,1,3.25866,122.197,0.163896,0.312
2745000,1,2.83019,122.421,0.723873,0.33
2746000,0,1.92247,116.991,0.150032,0.363462
2747000,0,1.05564,116.687,1.01686,0.383
2748000,0,1.79016,119.3,0.282344,0.383
2749000,0,1.14679,117.263,0.925714,0.34
2750000,0,0.313895,124.621,0.53971,0.305833
2751000,0,1.19647,119.168,0.87603,0.3455
2752000,1,2.56339,126.012,0.771525,0.344571
2753000,0,1.70473,130.943,0.143436,0.321667
2754000,0,1.63981,130.699,0.208359,0.323
2755000,0,1.13104,123.434,0.589639,0.286
2756000,0,1.50691,120.018,0.565599,0.3826
2757000,0,1.08804,131.182,0.93504,0.297533
2758000,1,1.60606,124.041,1.33158,0.322833
2759000,0,2.01806,120.55,0.0550695,0.365667
2760000,0,1.80657,116.482,0.266551,0.39
2761000,1,2.15015,137.692,0.0719758,0.2905
2762000,0,1.22537,128.667,0.138139,0.308857
2763000,1,2.00767,127.043,0.977789,0.3496
2764000,1,2.50968,122.37,0.538124,0.353
2765000,0,1.91155,120.456,0.161573,0.3574
2766000,0,1.29864,122.864,0.774487,0.393
2767000,0,1.48301,127.903,0.30013,0.2994
2768000,0,1.46645,129.219,0.578114,0.276
2769000,1,2.7681,122.74,1.25559,0.3292
2770000,2,3.04736,125.887,1.16429,0.315
2771000,1,2.63183,120.375,0.984978,0.337
2772000,0,1.70619,131.916,0.368046,0.292455
2773000,0,1.82501,122.626,0.24926,0.342143
2774000,0,1.54603,119.098,0.52824,0.374
2775000,0,1.71715,121.308,0.357128,0.362
2776000,0,2.05414,121.699,0.0201363,0.343
2777000,0,1.81558,131.545,0.161719,0.2884
2778000,0,1.21465,129.265,0.762642,0.274
2779000,0,-0.445745,131.307,0.0603064,0.251
2780000,0,-1.35072,128.005,0.187933,0.304
2781000,0,1.65553,127.268,0.060314,0.296154
2782000,0,0.310017,127.149,0.332625,0.306
2783000,0,1.45346,128.778,0.580239,0.287333
2784000,0,1.58503,124.914,0.145332,0.263
2785000,1,0.4081,125.343,0.917155,0.343571
2786000,0,1.9858,120.756,0.0884673,0.3538
2787000,0,0.12863,128.358,0.169286,0.322333
2788000,0,1.9475,121.54,0.126778,0.362
2789000,0,2.02973,122.072,0.044544,0.369
2790000,0,1.13587,116.251,0.938393,0.355
2791000,0,1.52539,129.544,0.394344,0.301
2792000,0,1.61136,130.844,0.00202715,0.297
2793000,0,1.4352,123.1,0.63907,0.364667
2794000,0,2.06643,123.321,0.00785024,0.376
2795000,0,1.35763,121.168,0.716644,0.34
2796000,0,2.03485,124.724,0.0394273,0.361
2797000,0,0.539667,121.344,1.5346,0.347
2798000,0,0.836957,131.551,0.718667,0.285333
2799000,1,1.63536,134.2,0.45144,0.266
2800000,1,3.66638,123.905,0.394423,0.328133
2801000,0,1.34593,121.108,0.728091,0.34925
2802000,0,2.00681,128.951,0.0538959,0.2995
2803000,0,1.79771,118.505,0.276313,0.36
2804000,0,1.7599,122.774,0.314128,0.356
2805000,0,1.60971,120.474,0.464317,0.37
2806000,0,0.601571,131.081,0.68113,0.2915
2807000,0,1.46947,131.202,0.189303,0.304
2808000,1,3.58683,126.59,0.237956,0.317125
2809000,1,2.12011,122.133,1.38958,0.346
2810000,0,1.73941,124.823,0.33616,0.288667
2811000,0,1.29478,131.437,0.780793,0.296
2812000,1,0.0196209,136.427,0.343968,0.276231
2813000,1,-1.44707,135.799,1.47357,0.246
2814000,0,1.89021,125.602,0.0448321,0.279
2815000,0,1.39194,125.29,0.543105,0.288
2816000,0,1.75053,122.852,0.184512,0.312
2817000,0,1.46194,127.895,0.0692228,0.27
2818000,0,1.93122,129.161,0.112752,0.291143
2819000,0,1.86282,125.77,0.164652,0.307
2820000,0,1.51575,126.371,0.548956,0.303
2821000,1,3.51331,119.877,0.568903,0.35225
2822000,1,2.57587,126.575,1.54208,0.325
2823000,0,1.44845,125.575,0.612842,0.281167
2824000,0,1.89962,126.918,0.149808,0.322
2825000,1,2.61225,128.282,0.56604,0.306333
2826000,1,2.3304,126.654,1.37236,0.367
2827000,1,3.32486,125.782,0.377449,0.362
2828000,0,0.995698,126.124,1.01405,0.302125
2829000,0,1.97121,128.136,0.0946318,0.326
2830000,0,1.94213,132.366,0.134389,0.306
2831000,0,1.91372,131.994,0.0554498,0.283
2832000,0,1.12818,128.839,0.299607,0.303
2833000,0,0.592772,131.537,0.616029,0.269
2834000,1,2.37023,131.078,1.59969,0.340286
2835000,0,1.46711,121.888,0.595144,0.3155
2836000,0,0.615736,131.493,1.44652,0.321
2837000,0,1.98212,128.707,0.0801379,0.298
2838000,0,2.02965,126.012,0.0326042,0.32
2839000,0,1.48479,129.866,0.57747,0.311
2840000,0,0.690703,126.31,1.04291,0.313
2841000,0,0.459471,127.588,1.52959,0.32
2842000,1,3.27646,122.985,0.522658,0.339125
2843000,1,2.82865,122.394,0.929086,0.344
2844000,0,0.827945,128.719,0.485454,0.29135
2845000,1,1.93891,119.191,0.658446,0.3465
2846000,1,2.5996,124.619,0.0296721,0.33
2847000,0,1.64172,132.755,0.216307,0.298667
2848000,0,-1.21435,131.569,0.554734,0.262
2849000,0,-0.559814,129.696,0.140659,0.285
2850000,0,1.84476,131.137,0.174394,0.293667
2851000,0,1.72505,129.104,0.294102,0.281
2852000,0,1.76019,128.571,0.258958,0.257
2853000,0,0.055667,128.162,1.96348,0.311
2854000,1,1.90155,121.482,0.297599,0.338375
2855000,1,1.28939,123.826,0.983363,0.34
2856000,1,0.921271,119.073,0.472589,0.359
2857000,1,3.06068,118.991,0.537276,0.339
2858000,0,0.363299,133.454,1.62293,0.3204
2859000,0,1.72364,132.021,0.262588,0.275
2860000,1,2.3434,120.568,0.48917,0.344667
2861000,1,2.92962,113.252,0.640376,0.398
2862000,1,2.56025,122.124,1.07085,0.38
2863000,1,3.05247,119.374,0.562984,0.357
2864000,1,2.01203,122.702,1.64738,0.348
2865000,0,2.04607,121.618,0.0276036,0.359433
2866000,0,1.41963,124.938,0.627357,0.306714
2867000,2,3.5032,125.106,1.11736,0.336
2868000,1,3.18879,120.9,0.618377,0.331
2869000,1,1.27151,122.514,0.601939,0.356
2870000,0,0.353766,129.262,1.71404,0.295095
2871000,0,1.70985,126.307,0.357959,0.281
2872000,1,2.61903,137.414,0.802459,0.302
2873000,1,2.21906,137.965,1.35552,0.293
2874000,0,1.32238,128.897,0.745423,0.273
2875000,0,0.824562,130.244,1.13656,0.337
2876000,0,0.784146,135.048,1.00724,0.277
2877000,1,-0.33243,123.621,3.63344,0.33375
2878000,1,0.750825,118.723,1.57953,0.325
2879000,1,-1.47583,119.309,1.81323,0.345
2880000,0,1.87249,130.756,0.197593,0.28725
2881000,0,0.562034,130.707,0.0369489,0.312533
2882000,0,0.436393,129.42,0.16259,0.289
2883000,0,0.441303,128.659,0.15768,0.322
2884000,0,1.38368,130.844,0.548357,0.3085
2885000,0,1.23891,131.524,0.693129,0.277
2886000,0,1.87232,121.711,0.200618,0.359667
2887000,1,1.42571,117.45,1.2464,0.336625
2888000,0,1.09082,127.736,0.804253,0.3088
2889000,0,0.880602,130.458,0.691114,0.314
2890000,0,-1.06881,120.963,3.14174,0.354
2891000,0,2.03831,122.289,0.0346219,0.368
2892000,1,-0.745689,120.236,1.10325,0.3582
2893000,0,-0.0284552,129.192,0.471592,0.29825
2894000,0,0.967529,130.555,0.913628,0.309
2895000,0,1.64409,124.968,0.410572,0.310667
2896000,0,0.782605,126.935,0.41113,0.325
2897000,0,1.82886,130.712,0.107942,0.302
2898000,0,1.75485,123.728,0.31808,0.363571
2899000,0,1.93557,120.417,0.137357,0.35
2900000,0,1.99492,121.312,0.0780122,0.37
2901000,0,1.37415,121.149,0.698786,0.36
2902000,0,1.19374,135.11,0.787272,0.2928
2903000,0,1.86449,119.97,0.208436,0.349
2904000,1,-0.843174,135.318,2.39611,0.299
2905000,0,1.65587,119.728,0.417055,0.347
2906000,0,0.238862,128.08,0.197806,0.273
2907000,0,1.82386,125.819,0.252927,0.301455
2908000,0,0.699553,121.252,1.37338,0.340667
2909000,0,1.97276,124.334,0.100175,0.322
2910000,0,1.75101,122.805,0.321922,0.343
2911000,0,1.59621,123.799,0.476717,0.387
2912000,1,3.00027,122.468,0.76137,0.34545
2913000,1,1.41897,119.308,2.29831,0.341
2914000,0,1.00119,124.779,1.07174,0.335
2915000,0,1.28646,124.051,0.719848,0.287333
2916000,0,1.54818,124.103,0.524752,0.3455
2917000,0,1.81654,123.864,0.256393,0.35
2918000,1,2.01375,118.259,0.849939,0.332
2919000,1,2.31652,121.374,1.23968,0.318
2920000,0,1.33309,126.599,0.669056,0.307154
2921000,0,0.801367,127.741,1.20078,0.308
2922000,0,1.69437,129.249,0.307777,0.306
2923000,0,0.922528,120.585,0.936036,0.296625
2924000,0,0.860815,132.107,0.827333,0.316
2925000,0,2.06813,130.772,0.00577213,0.305
2926000,1,3.10233,118.764,0.541329,0.338
2927000,1,2.91415,125.972,1.08194,0.331
2928000,1,2.98417,122.221,0.381605,0.297
2929000,1,2.70469,123.072,0.897733,0.333
2930000,1,1.9747,120.225,0.199711,0.328
2931000,0,0.809926,129.174,0.724541,0.293111
2932000,1,2.08476,125.329,1.56463,0.3435
2933000,1,3.44102,115.695,0.444657,0.318
2934000,0,1.66775,123.368,0.405179,0.352412
2935000,0,1.89699,121.875,0.175942,0.337
2936000,1,2.95431,117.711,0.728527,0.361333
2937000,0,0.631939,127.177,1.33206,0.308333
2938000,0,1.78856,124.402,0.284612,0.298
2939000,0,1.95825,129.172,0.118536,0.315
2940000,0,1.74251,124.175,0.334279,0.312
2941000,0,1.57059,125.3,0.506204,0.328
2942000,0,1.77452,124.435,0.302264,0.314
2943000,0,1.53207,119.632,0.540857,0.354375
2944000,0,1.86086,122.485,0.212073,0.359
2945000,0,1.56475,124.438,0.508178,0.354
2946000,0,1.88402,120.653,0.188917,0.359
2947000,0,0.783375,131.004,0.926546,0.3008
2948000,0,1.60851,122.018,0.00218486,0.31
2949000,1,2.18117,134.826,0.365787,0.266542
2950000,1,2.19193,134.58,1.54062,0.248
2951000,0,2.04142,125.587,0.0315157,0.3508
2952000,0,2.07131,122.556,0.00161973,0.362
2953000,0,1.62275,128.427,0.165565,0.3
2954000,0,0.587915,130.408,0.969235,0.3025
2955000,0,1.22215,129.001,0.334995,0.29
2956000,0,1.82126,130.085,0.113676,0.297
2957000,0,1.50582,125.139,0.429112,0.279
2958000,0,1.5939,122.161,0.479034,0.357833
2959000,0,1.06914,121.782,1.00379,0.372
2960000,0,2.0083,123.34,0.0646327,0.337
2961000,0,1.51622,130.182,0.350283,0.295375
2962000,0,1.22752,122.188,0.845411,0.3485
2963000,0,1.60512,131.546,0.463216,0.3015
2964000,0,1.99045,133.854,0.0745097,0.332
2965000,0,1.85577,129.184,0.209192,0.277
2966000,0,0.867217,118.241,1.20571,0.366
2967000,0,1.89288,116.317,0.18005,0.391
2968000,0,1.6328,122.581,0.44013,0.379
2969000,0,1.55244,121.73,0.520484,0.346
2970000,1,3.26382,119.983,0.680509,0.341794
2971000,1,0.347151,126.453,0.299128,0.344
2972000,1,-0.970905,123.79,1.61615,0.347
2973000,0,1.93755,123.106,0.136106,0.3435
2974000,0,1.929,120.181,0.144658,0.301
2975000,0,1.02719,128.313,0.891859,0.3125
2976000,0,1.6293,129.949,0.190466,0.274
2977000,0,1.69383,121.055,0.380222,0.362
2978000,0,1.94331,124.925,0.130747,0.348
2979000,0,1.96973,123.236,0.0535526,0.302333
2980000,1,2.43674,120.52,0.515107,0.333
2981000,0,1.72056,129.908,0.174498,0.302187
2982000,1,3.11581,118.997,0.36159,0.329
2983000,0,1.89522,130.025,0.158872,0.296
2984000,1,-1.44015,129.104,1.27863,0.3134
2985000,0,1.3505,123.405,0.364352,0.321
2986000,0,0.629953,130.083,1.0849,0.319
2987000,0,1.37646,127.559,0.314251,0.275
2988000,1,0.658974,125.816,2.19143,0.3255
2989000,0,1.49931,130.19,0.347827,0.303833
2990000,0,0.882171,129.448,0.964963,0.295
2991000,0,0.915577,125.455,0.522511,0.27
2992000,0,1.25666,133.568,0.476354,0.272
2993000,0,1.68916,130.045,0.361121,0.258
2994000,0,1.76909,127.857,0.299513,0.291
2995000,0,0.568014,131.328,0.299658,0.285
2996000,0,1.58854,130.59,0.27912,0.302
2997000,0,1.4787,130.231,0.388962,0.294
2998000,0,0.0378243,130.269,0.727829,0.272
2999000,0,0.675581,124.118,1.15123,0.284
3000000,0,1.35667,131.871,0.470132,0.296
3001000,0,1.64704,128.775,0.102175,0.321
3002000,0,0.92808,121.84,1.14597,0.346542
3003000,0,1.62034,131.325,0.363228,0.294812
3004000,0,1.61431,127.025,0.223252,0.295
3005000,0,1.98881,123.117,0.0852464,0.343
3006000,0,0.32723,130.086,1.7191,0.2905
3007000,0,1.73274,131.919,0.304749,0.285167
3008000,0,0.430521,125.092,1.64353,0.341
3009000,0,1.58857,123.523,0.485483,0.34
3010000,0,2.03607,126.354,0.0401598,0.286333
3011000,0,2.03951,126.827,0.0367255,0.283
3012000,0,1.79569,125.58,0.280544,0.273
3013000,0,1.71541,132.798,0.293808,0.287
3014000,0,1.54354,128.668,0.0983791,0.299
3015000,0,1.88751,123.579,0.187043,0.339333
3016000,0,1.88142,129.562,0.108788,0.289667
3017000,0,1.2887,129.244,0.743799,0.323667
3018000,0,0.609149,130.099,0.0737809,0.303
3019000,0,1.49939,131.383,0.037805,0.327
3020000,0,1.64798,121.884,0.426569,0.3422
3021000,0,0.539561,114.993,1.53498,0.363
3022000,0,1.75384,122.759,0.320707,0.373
3023000,0,1.37814,129.759,0.327003,0.2895
3024000,1,2.97451,138.395,0.281145,0.29725
3025000,1,0.874215,127.378,2.53276,0.334243
3026000,1,0.888658,121.401,1.78364,0.352
3027000,1,1.34658,124.11,0.873812,0.39
3028000,1,1.96253,124.806,0.348057,0.31
3029000,0,1.57089,128.062,0.131745,0.31
3030000,1,1.37033,118.939,0.834448,0.34
3031000,0,0.388095,126.853,1.65426,0.299
3032000,0,1.56408,126.745,0.478273,0.293
3033000,2,-0.185002,126.859,2.29033,0.344
3034000,1,0.523301,124.483,1.04318,0.335
3035000,1,-1.86013,122.006,1.35633,0.355
3036000,1,0.213347,123.695,0.807105,0.343
3037000,0,1.99143,123.182,0.0831198,0.348067
3038000,0,1.47026,123.321,0.604288,0.352
3039000,0,1.48364,123.222,0.590908,0.346
3040000,0,2.00302,121.133,0.0715232,0.339
3041000,0,1.72372,122.071,0.350823,0.392
3042000,0,2.06539,124.286,0.00916095,0.363
3043000,0,1.96578,125.171,0.108843,0.301818
3044000,0,1.91177,128.347,0.0810038,0.319
3045000,0,1.62957,126.846,0.382779,0.296
3046000,0,0.391728,124.366,1.68175,0.309
3047000,0,0.975636,129.52,0.643368,0.31
3048000,0,1.75221,126.98,0.319035,0.292917
3049000,1,2.23687,137.468,0.843396,0.277
3050000,1,0.591825,134.224,2.45116,0.25
3051000,1,-0.111203,127.399,1.73339,0.275
3052000,0,1.05849,128.404,0.0605829,0.257
3053000,0,0.0348459,128.262,0.603585,0.3045
3054000,0,1.65002,122.744,0.424533,0.34825
3055000,0,1.70552,123.745,0.369031,0.353
3056000,0,1.24185,124.999,0.8327,0.317
3057000,0,-0.755772,128.361,0.861986,0.2918
3058000,0,0.433658,130.452,0.322686,0.299
3059000,0,-0.489393,129.069,0.468709,0.282
3060000,1,1.03146,119.704,0.444217,0.345875
3061000,0,1.3975,133.848,0.570686,0.25175
3062000,0,1.14448,132.038,0.669012,0.310333
3063000,0,1.37632,127.326,0.437169,0.289
3064000,0,1.98011,131.408,0.0698213,0.303
3065000,0,0.800459,130.273,1.26547,0.267
3066000,1,1.90515,126.691,0.530688,0.331667
3067000,1,2.53191,124.527,1.01567,0.288
3068000,0,1.82931,122.653,0.245242,0.351333
3069000,0,1.44216,125.56,0.632389,0.333
3070000,0,1.89159,124.709,0.182953,0.329
3071000,0,-0.114544,126.09,1.02204,0.3025
3072000,1,1.74439,126.62,1.21045,0.3322
3073000,1,1.26914,121.936,1.53881,0.33
3074000,1,2.96958,122.74,0.670083,0.363
3075000,0,1.84707,121.783,0.227477,0.3468
3076000,1,0.0737276,126.086,2.09673,0.3365
3077000,1,1.56681,126.764,0.625017,0.31
3078000,1,1.97443,123.084,1.74287,0.329
3079000,1,3.08031,118.956,0.803728,0.343
3080000,1,2.09291,122.438,0.588362,0.341
3081000,0,0.466588,131.957,1.14785,0.29215
3082000,0,1.96525,133.334,0.0562036,0.314
3083000,0,1.99957,113.199,0.0560252,0.374333
3084000,0,1.9406,115.041,0.115167,0.377
3085000,0,1.55882,120.013,0.516246,0.3526
3086000,0,1.89274,126.496,0.182334,0.341
3087000,0,-0.147743,128.896,0.0705863,0.299125
3088000,0,1.94106,127.878,0.0575425,0.291667
3089000,0,1.77404,127.953,0.300233,0.295
3090000,0,0.616213,132.631,0.789826,0.267
3091000,0,1.35769,122.978,0.717382,0.3332
3092000,0,1.38631,124.136,0.458105,0.311
3093000,0,0.866646,128.377,0.97537,0.300333
3094000,0,2.05733,122.955,0.0177349,0.353
3095000,0,1.52894,123.368,0.546125,0.327
3096000,0,1.09283,129.483,0.0907977,0.32775
3097000,0,0.780589,127.866,0.403034,0.275
3098000,0,0.023785,131.759,0.0856267,0.315
3099000,0,0.081153,121.848,0.0282585,0.297
3100000,0,1.88932,126.891,0.176787,0.341
3101000,1,1.91507,122.639,1.61855,0.342412
3102000,0,1.2546,124.163,0.820476,0.353857
3103000,0,2.02414,121.726,0.0509261,0.341
3104000,0,1.47022,119.8,0.604843,0.371
3105000,0,1.89916,123.9,0.17591,0.363
3106000,0,2.03304,120.946,0.0420302,0.35
3107000,0,1.89208,121.515,0.182989,0.333
3108000,0,1.47326,122.051,0.601806,0.347
3109000,0,2.03098,121.78,0.0440902,0.347
3110000,0,1.79267,127.256,0.282401,0.328
3111000,0,1.61467,133.217,0.452799,0.298167
3112000,0,1.59874,125.812,0.468729,0.291
3113000,0,1.89977,121.191,0.175305,0.343
3114000,0,1.76786,113.146,0.287853,0.343
3115000,0,1.07614,124.991,0.998936,0.3425
3116000,0,0.250271,123.042,1.8248,0.314
3117000,0,0.363297,123.548,1.71177,0.344
3118000,0,1.15625,124.585,0.918816,0.333
3119000,1,1.02984,121.412,0.247726,0.3664
3120000,1,0.546068,126.189,1.28447,0.329
3121000,1,1.75907,121.96,1.0451,0.331
3122000,0,1.93004,133.155,0.144135,0.2906
3123000,0,1.81367,124.249,0.260501,0.277
3124000,1,-1.78364,134.1,3.37669,0.315
3125000,0,1.98256,121.923,0.0925085,0.343429
3126000,0,1.52923,121.988,0.545843,0.322
3127000,0,1.75634,115.785,0.318722,0.369
3128000,0,1.93431,123.536,0.140761,0.334
3129000,0,1.99214,124.059,0.0829277,0.346
