generation,N_shifts,logPrior,logLik,eventRate,acceptRate
142000,4,1.40641,-28.4932,2.80549,0.3878
143000,9,0.450884,-46.9732,8.21491,0.3515
144000,8,1.61833,-51.0395,5.73701,0.408
145000,3,2.7003,-16.7845,0.751363,0.316
146000,4,3.62863,-16.2302,2.07215,0.287
147000,8,-0.214176,-48.3757,4.48486,0.381
148000,5,2.27821,-14.2646,1.7943,0.327133
149000,5,-1.21934,-15.1391,2.20928,0.286
150000,4,-0.965219,-21.2418,1.30784,0.287
151000,5,1.52699,-21.2102,3.15832,0.2794
152000,4,0.894812,-24.7759,2.61564,0.3735
153000,3,-2.6321,-14.8763,3.16665,0.282
154000,4,-2.66983,-14.795,2.40385,0.342
155000,4,-3.96294,-16.5925,2.33956,0.313
156000,7,1.71017,-46.9205,3.66003,0.390556
157000,7,1.22405,-44.9927,5.89932,0.371
158000,9,4.74412,-49.8913,5.09283,0.35
159000,12,2.2836,-55.8783,5.1184,0.38
160000,10,5.59179,-52.3306,5.2552,0.405
161000,3,1.82322,-16.6855,1.86893,0.329538
162000,4,-3.01435,-14.4855,1.58253,0.271111
163000,7,-4.08705,-44.8549,5.67571,0.392667
164000,3,-3.07716,-18.6814,3.56817,0.349
165000,3,1.89119,-12.5515,0.675057,0.325
166000,8,5.39154,-21.0551,4.72728,0.341545
167000,15,-7.6993,-49.8941,9.34656,0.37
168000,10,-2.12389,-53.8693,4.63567,0.377
169000,4,1.24621,-13.1894,2.06,0.32125
170000,3,0.726397,-12.707,1.37712,0.328
171000,4,5.89067,-11.6677,1.00329,0.337
172000,3,2.38124,-11.3783,2.5098,0.291
173000,11,3.0248,-40.2361,8.01959,0.4122
174000,11,1.28656,-41.1241,8.88903,0.37
175000,8,5.28934,-39.0094,2.88178,0.357
176000,3,3.36203,-9.52013,1.86454,0.2835
177000,3,0.929655,-13.2655,2.30805,0.306
178000,3,2.95217,-10.8146,0.640251,0.318
179000,4,4.86603,-13.1627,1.09837,0.347231
180000,5,3.51131,-15.8991,2.46525,0.351
181000,4,-3.30844,-19.2897,2.55473,0.308263
182000,4,-6.62407,-12.536,4.02507,0.278
183000,3,0.629701,-19.267,1.6333,0.202
184000,4,-1.14736,-13.3044,2.14129,0.23
185000,12,4.8944,-54.9572,7.22482,0.3786
186000,10,-1.33019,-59.5026,5.60589,0.429
187000,12,-4.18469,-43.9566,8.36961,0.429
188000,9,-0.575371,-46.4401,4.61911,0.382
189000,6,2.14247,-14.9743,6.39575,0.330889
190000,4,1.748,-11.4666,2.88431,0.291
191000,4,-0.420258,-13.4676,4.06202,0.312
192000,4,1.94748,-18.881,2.21637,0.311125
193000,5,0.551468,-12.7467,4.7181,0.287
194000,5,1.01689,-17.4274,3.17682,0.333
195000,4,4.32491,-18.203,1.66492,0.301
196000,2,3.22896,-14.9237,1.70579,0.305889
197000,2,2.56176,-18.1122,1.24367,0.317
198000,3,-0.656823,-15.8651,2.32632,0.354
199000,10,-3.30996,-42.0034,6.77741,0.393636
200000,8,6.37904,-14.7181,3.3627,0.310778
201000,6,3.31076,-11.7187,2.03227,0.35
202000,15,-6.95104,-42.6814,7.4887,0.372333
203000,3,1.34466,-23.5575,2.01153,0.3542
204000,3,0.700533,-22.5586,1.35432,0.348
205000,3,0.693402,-20.183,2.88194,0.364
206000,4,-2.50824,-18.7062,1.9021,0.3448
207000,5,0.0182899,-21.3245,2.25061,0.345
208000,5,-1.55794,-21.24,4.35699,0.331
209000,4,0.827063,-16.7785,4.40515,0.353357
210000,3,2.43425,-15.7847,2.20151,0.268
211000,9,2.3813,-37.3871,3.38435,0.342556
212000,5,-0.16567,-17.5352,2.48411,0.258
213000,4,4.4871,-13.4912,1.83518,0.334
214000,3,1.34183,-11.4099,1.16668,0.257
215000,3,0.59023,-12.6919,2.12181,0.241
216000,3,-2.16062,-17.9,3.90246,0.282
217000,5,1.26916,-22.2562,4.45477,0.321444
218000,4,2.0847,-19.2525,1.86591,0.267
219000,3,-1.15474,-14.4548,2.10216,0.271
220000,3,-2.93553,-14.9557,0.942576,0.28
221000,5,1.71377,-20.572,4.44207,0.3355
222000,4,3.15645,-16.5147,3.70433,0.343
223000,3,4.23037,-20.1629,0.923145,0.354833
224000,3,4.04967,-21.7013,1.34592,0.381
225000,3,4.7577,-20.222,0.579561,0.351
226000,5,7.19725,-25.6007,1.10294,0.365
227000,3,2.97496,-25.4438,1.95227,0.363
228000,5,2.45674,-49.759,2.91992,0.397529
229000,5,2.9087,-23.6136,2.03653,0.346
230000,5,0.134075,-15.2164,2.51392,0.2823
231000,7,-0.228294,-12.4885,5.08501,0.25
232000,7,1.8274,-13.6154,3.47436,0.31
233000,5,4.83994,-10.8598,1.70243,0.299
234000,4,0.888625,-11.9245,4.69587,0.277
235000,3,2.10952,-19.4217,1.31232,0.354833
236000,3,0.0624228,-22.7786,2.61708,0.361
237000,5,4.64001,-20.3115,1.97265,0.377
238000,3,-0.56482,-19.9971,4.25629,0.386
239000,2,1.82764,-16.4509,1.96462,0.334
240000,2,3.46093,-14.5537,0.673481,0.362
241000,4,0.0681854,-12.291,1.66899,0.250143
242000,3,-0.427614,-11.6321,1.03049,0.21
243000,3,-3.48088,-12.1933,3.10392,0.216
244000,2,3.18556,-13.8527,1.07627,0.32125
245000,2,2.01253,-13.6337,2.61506,0.325
246000,5,3.65917,-23.859,3.04769,0.349
247000,6,6.03119,-37.5183,1.90504,0.390684
248000,3,4.5083,-21.5607,0.876037,0.346
249000,9,8.66379,-36.9442,3.97427,0.3525
250000,3,3.22808,-19.0062,0.852658,0.33475
251000,8,4.82096,-34.121,2.20737,0.3475
252000,8,2.0697,-35.7311,3.86746,0.384
253000,3,0.405639,-16.8489,1.93558,0.2668
254000,2,4.28945,-17.1563,0.91966,0.361333
255000,2,2.9626,-15.7843,1.70121,0.344
256000,2,4.27872,-18.0475,0.511681,0.333
257000,4,0.14575,-21.8229,1.45181,0.350429
258000,3,1.0099,-20.44,0.510087,0.358
259000,4,-0.0307007,-19.6989,1.7381,0.339
260000,5,0.630528,-26.1782,1.51705,0.37
261000,3,2.45601,-22.0147,1.25241,0.3608
262000,5,1.71987,-24.2936,1.1676,0.359
263000,4,2.50056,-16.9203,3.3761,0.3845
264000,4,6.42288,-15.5669,1.2469,0.34
265000,6,3.07301,-16.5796,4.67427,0.364
266000,2,3.75485,-15.4718,1.19035,0.343
267000,6,3.57204,-12.7965,1.42317,0.305357
268000,4,0.704299,-14.4883,2.58182,0.29
269000,3,-2.25596,-8.44763,1.70263,0.291
270000,6,0.44855,-16.3394,5.0582,0.345875
271000,4,3.12494,-17.5885,2.9168,0.326
272000,4,2.21429,-25.5546,2.08725,0.3636
273000,4,6.07794,-17.8833,1.38892,0.359857
274000,3,3.89173,-4.88776,0.798612,0.248
275000,3,0.475828,-11.0384,2.05161,0.223
276000,4,3.04567,-9.49945,1.91932,0.195
277000,5,-2.65178,-18.5698,4.82743,0.299333
278000,4,-1.3088,-19.159,2.43761,0.319
279000,4,3.29888,-18.5902,1.14992,0.314
280000,5,1.04617,-19.4358,1.80645,0.35
281000,6,1.17988,-12.4514,4.2361,0.344
282000,3,2.17212,-18.204,2.18234,0.356222
283000,3,3.00152,-27.7834,0.486991,0.352182
284000,2,3.20705,-17.9512,1.03898,0.3595
285000,2,1.25468,-14.8236,2.45417,0.34
286000,2,3.21485,-16.7973,1.99649,0.361
287000,3,-1.22139,-26.7493,2.91835,0.39075
288000,5,5.51503,-16.8958,2.35301,0.289083
289000,3,3.56894,-7.48156,0.694742,0.243
290000,3,1.23172,-6.30064,3.03402,0.234
291000,4,-0.706784,-17.269,5.38158,0.3189
292000,4,2.37213,-14.6475,2.2296,0.284
293000,3,2.58387,-6.60792,1.3192,0.253
294000,4,4.55388,-23.1557,1.88173,0.284571
295000,3,2.0154,-26.2044,2.60849,0.27
296000,4,3.30012,-22.3949,2.23878,0.3573
297000,4,-3.32519,-10.7111,4.18048,0.291833
298000,5,4.93588,-34.1086,0.975328,0.317
299000,3,2.77971,-15.0287,1.83423,0.278667
300000,3,2.65898,-10.3103,2.88834,0.324
301000,3,0.541953,-8.73222,2.57966,0.3
302000,5,1.88853,-18.8996,2.09147,0.297
303000,3,3.08176,-25.665,0.882636,0.3218
304000,3,0.353777,-18.4664,2.57144,0.339
305000,4,4.37221,-13.8378,1.83948,0.354
306000,3,2.76274,-18.7685,2.06993,0.343
307000,3,-0.878596,-30.8055,1.92761,0.36825
308000,2,3.77904,-18.5828,0.558858,0.369
309000,2,1.40644,-20.0636,1.23859,0.329
310000,2,3.73402,-18.2349,0.676693,0.318
311000,2,2.02082,-19.1982,2.24573,0.356
312000,4,-0.646301,-15.6511,2.00412,0.299533
313000,4,4.04214,-17.7644,2.73876,0.3435
314000,3,3.85656,-22.082,0.743022,0.362
315000,4,3.79734,-23.0898,2.24141,0.359
316000,3,4.55185,-18.7582,1.30204,0.377
317000,3,4.17291,-22.7218,0.496012,0.358818
318000,2,3.54149,-19.8934,0.953241,0.3725
319000,3,2.23449,-20.293,2.80379,0.306
320000,5,3.0657,-19.6374,2.79662,0.387333
321000,4,6.13777,-12.9556,1.19242,0.36
322000,3,2.30098,-17.8992,3.90816,0.317
323000,5,5.48529,-17.9207,3.42766,0.341
324000,6,0.99074,-27.0589,5.01218,0.383471
325000,4,3.08348,-27.418,1.75472,0.39
326000,2,-1.02586,-22.3547,2.08476,0.349857
327000,3,0.0679646,-23.2902,0.977304,0.36575
328000,3,2.8811,-20.2139,1.90184,0.382
329000,6,3.34882,-20.7337,3.20344,0.328
330000,3,3.13098,-16.6188,0.870845,0.331
331000,2,2.85142,-23.7671,0.669664,0.3342
332000,4,0.396523,-19.0978,4.58947,0.351
333000,3,-0.74291,-23.1028,3.91008,0.339
334000,2,3.19707,-19.3246,0.583734,0.32475
335000,4,0.0896792,-22.7457,5.51189,0.3395
336000,3,3.35657,-22.0962,1.72244,0.284
337000,4,3.58863,-20.0725,2.08789,0.33475
338000,5,-0.275684,-20.7944,7.25858,0.3015
339000,4,2.85835,-17.153,1.58084,0.322
340000,3,2.48025,-20.1582,1.42529,0.30825
341000,3,3.24727,-23.0502,1.66272,0.3525
342000,2,1.90241,-20.2786,1.95013,0.348
343000,3,1.68312,-14.2752,2.73874,0.3135
344000,3,4.06824,-17.825,1.47223,0.353
345000,5,0.911744,-17.3559,3.36,0.29175
346000,3,-0.877463,-18.6876,1.69011,0.259833
347000,4,0.578258,-14.3183,0.916375,0.29975
348000,3,-0.75896,-13.0224,1.13214,0.266
349000,2,1.70635,-20.7783,1.78053,0.3544
350000,2,3.52929,-17.6609,1.11255,0.342
351000,4,1.60094,-7.32928,3.53734,0.269
352000,3,-0.442694,-12.7162,1.70803,0.2835
353000,3,3.92527,-5.71243,1.30348,0.234
354000,3,1.74329,-8.98774,2.18809,0.213
355000,3,2.09361,-14.1098,3.03336,0.298
356000,4,0.519816,-11.3606,4.70881,0.264
357000,4,2.28539,-11.9574,1.54088,0.242
358000,4,-0.603557,-9.16502,4.24791,0.244
359000,4,3.47612,-22.1618,1.74083,0.241143
360000,4,0.929791,-9.19098,3.43447,0.1905
361000,5,1.64761,-6.74781,1.92031,0.205
362000,5,2.03122,-12.0806,2.9699,0.261
363000,3,0.247751,-3.90058,3.47519,0.218
364000,4,1.6252,-7.74701,5.15848,0.165
365000,5,-1.42565,-15.9279,3.22086,0.238
366000,3,0.359654,-13.7361,1.7757,0.248
367000,3,-0.296168,-17.5187,1.10329,0.224
368000,4,0.749667,-15.5629,3.34594,0.307043
369000,4,2.83569,-17.83,1.56461,0.2275
370000,3,1.95262,-23.3887,1.73201,0.28
371000,3,1.10355,-15.8621,2.22421,0.301
372000,2,2.01661,-25.0373,0.489807,0.337273
373000,3,3.95333,-22.685,1.53685,0.387
374000,5,2.24337,-22.8554,2.79802,0.270667
375000,3,2.4332,-19.6341,1.73215,0.27
376000,5,-0.640406,-29.7544,1.98935,0.371333
377000,3,1.62696,-24.5425,2.22473,0.382
378000,3,0.856131,-19.6299,4.07208,0.325333
379000,4,2.24844,-24.6983,2.30618,0.384
380000,2,1.68151,-28.4211,1.5077,0.388
381000,2,2.51807,-23.2132,0.786464,0.373
382000,2,2.21597,-26.0382,0.99365,0.405
383000,6,-4.17801,-23.5435,1.9668,0.343667
384000,3,0.100765,-21.7096,2.03716,0.355
385000,3,1.55324,-22.3196,1.8077,0.35
386000,4,4.4269,-26.527,3.04781,0.37725
387000,2,1.44849,-22.4313,3.05719,0.345
388000,3,2.60193,-18.8689,0.948668,0.31075
389000,6,2.56065,-21.2176,4.43522,0.32875
390000,3,0.667756,-25.1718,1.70085,0.37
391000,4,0.570678,-28.4407,4.35087,0.366
392000,4,1.33962,-23.3569,2.65598,0.3685
393000,3,-0.843719,-23.9879,2.51797,0.339
394000,8,-1.62108,-21.6673,8.24092,0.36
395000,6,3.26,-24.4578,5.79638,0.39
396000,8,4.38311,-22.8938,4.15318,0.340846
397000,6,2.84717,-17.6138,1.54395,0.367
398000,3,3.68324,-27.2462,1.07466,0.355714
399000,3,3.46729,-23.7914,1.89404,0.373833
400000,2,4.07875,-26.9491,0.528089,0.385
401000,2,1.53717,-21.6217,3.24758,0.362
402000,5,2.29401,-21.6674,3.10897,0.382
403000,3,0.41719,-20.3438,3.39022,0.392
404000,4,-0.214193,-29.3004,3.16586,0.375333
405000,4,4.26228,-27.2358,0.994366,0.39
406000,2,1.89081,-23.753,1.05448,0.394
407000,3,0.263554,-28.2961,3.54346,0.378
408000,4,2.13546,-30.7242,1.22492,0.39
409000,5,0.053205,-23.7628,4.06857,0.348333
410000,4,0.273217,-19.5778,1.61046,0.355
411000,2,0.290288,-24.5334,2.02143,0.426
412000,2,1.12136,-24.3457,2.31225,0.358
413000,4,1.20237,-21.1284,3.04467,0.336
414000,4,1.57406,-22.8193,3.48491,0.297
415000,4,1.25525,-18.2889,1.71993,0.31
416000,3,4.17736,-25.8062,1.77425,0.40225
417000,5,2.47436,-28.9256,2.53428,0.331
418000,5,-0.421385,-19.6351,3.96184,0.357875
419000,3,3.14195,-27.6832,2.3695,0.422667
420000,3,1.20758,-26.179,2.10803,0.383
421000,5,3.12939,-28.1496,2.03104,0.333
422000,4,5.0915,-20.8012,1.42323,0.342
423000,2,1.09285,-25.7685,1.44423,0.391
424000,4,1.83485,-25.7437,3.51652,0.403
425000,3,2.13542,-27.1994,2.45123,0.387
426000,10,6.38223,-24.4525,5.56392,0.34125
427000,5,6.60674,-17.9852,2.07497,0.333
428000,1,-1.27145,-30.7086,0.528857,0.36956
429000,2,-0.255296,-30.8049,1.40028,0.36
430000,2,-1.8974,-25.5821,3.78638,0.365
431000,1,-0.154269,-27.6026,0.325473,0.351
432000,4,0.556685,-20.3476,3.41253,0.312
433000,6,5.382,-19.953,3.85868,0.332333
434000,3,5.70112,-33.4872,0.548708,0.396667
435000,2,2.75159,-27.2324,1.77875,0.402
436000,2,-3.41191,-31.861,1.50111,0.3866
437000,2,1.30905,-28.0692,0.746452,0.4285
438000,5,3.36266,-20.9712,3.18827,0.3532
439000,6,4.23098,-18.7513,2.39578,0.328
440000,6,4.46326,-20.7225,2.26821,0.331
441000,7,3.93572,-30.0059,4.61971,0.384
442000,7,5.03107,-21.2228,4.00706,0.362
443000,5,4.19459,-22.1925,1.46696,0.366
444000,7,1.83451,-22.1663,4.44721,0.351571
445000,5,1.52898,-23.9963,2.46718,0.3865
446000,4,0.225408,-15.7077,3.88608,0.288
447000,4,0.0477228,-15.1478,3.20885,0.311
448000,3,1.15964,-27.9079,1.93592,0.370583
449000,3,-0.451717,-25.752,2.07381,0.376
450000,5,1.78165,-29.0072,2.29254,0.339389
451000,5,2.48765,-16.8371,3.97303,0.29025
452000,4,0.167681,-17.0036,3.26355,0.305
453000,6,5.56597,-15.3627,2.22743,0.307
454000,7,6.71971,-19.2608,2.7773,0.361
455000,4,1.8458,-25.1076,3.4228,0.3566
456000,6,4.59822,-23.4346,2.00662,0.377
457000,4,0.136994,-27.0094,2.00763,0.376
458000,10,0.661615,-23.0687,7.81492,0.356
459000,4,1.95751,-25.8237,2.77689,0.347
460000,5,-1.79626,-29.2233,4.82041,0.3552
461000,8,5.81464,-26.0014,4.06944,0.3735
462000,2,0.652896,-25.17,1.49537,0.384231
463000,1,0.711095,-30.5416,0.779349,0.368
464000,3,-2.94372,-30.7431,2.33879,0.358
465000,2,1.02552,-26.1408,0.785666,0.41
466000,6,-5.01979,-26.3216,4.02758,0.361
467000,1,-0.747292,-25.9809,0.654342,0.416
468000,3,-0.505908,-29.7216,1.7004,0.412
469000,2,0.624782,-28.8934,0.448552,0.392
470000,3,0.59929,-33.452,0.875196,0.362375
471000,1,1.15821,-29.7717,0.40978,0.384
472000,2,1.49563,-28.294,1.05275,0.379
473000,5,4.29129,-33.1374,2.71685,0.389
474000,3,3.41929,-21.2868,1.04002,0.365
475000,1,-3.84748,-29.0891,1.78798,0.413
476000,2,-4.78591,-32.0161,0.566604,0.383
477000,6,4.71797,-21.8886,2.11206,0.366438
478000,4,1.1272,-23.4189,0.383755,0.338833
479000,4,-2.80553,-21.7797,2.21301,0.306
480000,3,1.15493,-19.3166,1.03766,0.35
481000,4,2.04289,-29.5043,2.76851,0.3515
482000,6,4.71239,-25.517,1.67035,0.327
483000,7,2.76943,-29.9495,3.54152,0.378
484000,5,2.14104,-24.4544,3.8266,0.371
485000,5,1.89871,-18.5211,1.34085,0.3628
486000,3,-1.50445,-19.6636,1.38941,0.313857
487000,1,-0.243271,-31.177,0.69476,0.394636
488000,1,-1.3312,-28.3978,0.562194,0.38
489000,1,-2.41037,-27.8738,3.63713,0.388
490000,3,-7.08148,-25.0218,4.65063,0.3335
491000,2,-0.842134,-25.9871,3.80552,0.3915
492000,2,2.96374,-27.3996,0.35454,0.389
493000,4,4.5435,-13.8311,2.97023,0.301875
494000,4,4.90268,-15.4461,1.82123,0.308
495000,2,0.933564,-26.7656,2.2653,0.382667
496000,5,3.06289,-25.9151,2.40979,0.333333
497000,5,3.60126,-25.286,3.41768,0.361
498000,7,7.5751,-18.296,4.03417,0.332
499000,4,6.57088,-10.2376,1.25912,0.315
500000,7,4.04366,-27.2523,4.89977,0.3605
501000,5,3.34144,-17.469,1.86823,0.312
502000,5,2.76242,-24.6539,1.91746,0.336
503000,7,-0.724177,-23.315,4.25756,0.371
504000,9,4.11848,-17.4191,4.75888,0.329
505000,3,-0.0397394,-26.9102,4.08888,0.3773
506000,1,-0.572912,-28.1142,0.265939,0.349
507000,4,3.50527,-3.18673,3.66017,0.216375
508000,6,4.79847,-18.1281,3.34579,0.31075
509000,7,8.29785,-16.0809,2.7381,0.305
510000,6,7.13331,-20.2071,2.87401,0.35
511000,3,4.34424,-19.5256,1.18814,0.331143
512000,4,4.87887,-4.1933,2.47664,0.2222
513000,3,-1.44525,-19.8659,3.42162,0.323
514000,4,-2.48784,-21.4996,1.71832,0.35
515000,5,4.79187,-13.3926,2.0582,0.3404
516000,5,1.88096,-16.3718,2.0591,0.32
517000,3,2.83769,-20.9112,0.404715,0.328
518000,3,1.32774,-25.6447,1.52504,0.376417
519000,2,-1.40618,-28.1709,3.14559,0.367
520000,7,5.54389,-15.0929,4.26641,0.33375
521000,5,5.88345,-10.7608,1.42952,0.279
522000,2,0.26123,-22.1565,1.18776,0.382333
523000,4,4.17185,-4.8191,2.08121,0.233727
524000,4,1.25456,-1.13159,2.7046,0.224
525000,5,-0.416561,-1.14961,2.7421,0.215
526000,5,-1.95738,1.02328,4.91405,0.193
527000,4,0.659932,-20.0795,3.31614,0.2992
528000,3,0.872262,-16.7403,1.07848,0.315
529000,2,-2.51912,-25.6785,2.6412,0.389429
530000,1,0.105589,-27.9069,0.600091,0.376
531000,2,1.38286,-27.1338,1.53349,0.383
532000,4,3.05559,-0.964015,1.40241,0.218167
533000,5,0.83677,-4.33207,3.0496,0.194
534000,1,-1.21417,-25.6051,0.63645,0.379333
535000,1,-1.20952,-24.5989,1.1519,0.368
536000,6,1.83518,-16.2052,2.99527,0.308333
537000,6,4.00918,-18.9817,1.84209,0.318
538000,7,6.17606,-19.1335,2.6962,0.32
539000,5,0.784625,-24.6172,3.18452,0.311545
540000,6,0.413145,-15.0761,3.08868,0.336
541000,4,2.1018,-21.6533,3.31247,0.3445
542000,3,0.554805,-16.1059,2.58644,0.333
543000,3,-0.553272,-15.958,2.00372,0.32
544000,5,1.51785,7.06307,2.56856,0.196273
